code,Rgst_years,Corp_Rgst_Cap,Shareholders_Num,Per_Capita_Shareholding,Employees_Num,Bachelor_Person_Pro,Technicians_Person_Pro,Cash_Flow_Ratio,Net_Cash_Flow_to_Liability_Ratio,Net_Cash_Flow_to_Net_Profit_Ratio,Operating_Cash_Return_Flow,Net_Cash_Flow_to_Sales_Revenue_Ratio,Current_Assets_Turnover_Days,Current_Assets_Turnover_Rate,Total_Asset_Turnover_Days,Inventory_Turnover_Days,Total_Asset_Turnover_Rate,Inventory_Turnover_Rate,Accounts_Receivable_Turnover_Days,Accounts_Receivable_Turnover_Rate,Total_Asset_Growth_Rate,Net_Asset_Growth_Rate,Net_Profit_Growth_Rate,Main_Business_Revenue_Growth_Rate,Equity_ratio,Capital_fixed_ratio,Capitalization_ratio,Long_term_assets_to_long_term_funding_ratio,Liabilities_to_owner_equity_ratio,Long_term_debt_ratio,Shareholders_equity_ratio,Long_term_debt_to_working_capital_ratio,Gearing_ratio,Interest_payment_multiple,Cash_ratio,Quick_ratio,Liquidity_ratio,Total_asset_margin,Profit_margin_of_main_business,Total_net_asset_margin,Cost_and_expense_margins,Operating_margin,Cost_ratio_of_main_business,Net_profit_margin_on_sales,Return_on_equity,Return_on_equity.1,Return_on_net_assets,Return_on_assets,Three_cost_ratios,Non_main_proportion,Proportion_of_main_profit,Main_business_income,Main_business_profit,Operating_profit,Investment_income,Net_non_operating_income_and_expenditure,Total_profit,Net_profit,Net_cash_flow_from_operating_activities,Net_increase_in_cash_and_cash_equivalents,Total_assets,liquid_asset,Total_liabilities,Current_liabilities,Shareholders_equity_does_not_include_minority_interests,Return_on_equity_weighting,Operating_income,Operating_costs,Operating_profit.1,Total_profit.1,Income_tax_expense,Net_profit.1,Basic_earnings_per_share,Monetary_funds,Accounts_receivable,Stocks,Total_current_assets,Total_assets.1,Total_current_liabilities,Total_non_current_liabilities,Total_liabilities.1,Total_owners_equity,Opening_cash_and_cash_equivalents_balances,Net_cash_flow_from_operating_activities.1,Net_cash_flows_from_investing_activities,Net_cash_flows_from_fund_raising_activities,Net_increase_in_cash_and_cash_equivalents.1,Closing_cash_and_cash_equivalents_balances,Total_current_assets.1,Total_non_current_assets,Total_assets.2,Total_current_liabilities.1,Total_non_current_liabilities.1,Total_liabilities.2,Total_owners_equity.1,Total_liabilities_and_owners_equity,y
978,0,46813,39580,1.18,2205,11.43,5.53,-12.7,-0.03,0,-0.01,-0.35,628.05,0.43,6835.44,8.37,0.04,32.25,181.42,1.49,-5.4,12.56,0,-51.28,71.52,160.41,34.19,105.56,74.81,29.72,57.21,-10.06,42.79,-333.63,20.5,0.72,0.74,-7.53,-73.36,-7.37,-62.82,-185.52,166.97,-186.4,-39.41,-39.41,-13.17,-7.53,122.63,-0.21,71.52,9897,-7260,-18361,80,-42,-18403,-18449,-3483,-1313,244958,20175,104829,27414,139709,-14.07,9897,16526,-18361,-18403,45,-18449,-0.42,5621,7138,498,20175,244958,27414,77414,104829,140129,6918,-3483,-3237,5407,-1313,5606,20175,224783,244958,27414,77414,104829,140129,244958,0
2038,0,102735,55288,1.86,761,37.71,40.47,85.25,0.64,1.16,0.05,0.33,762.93,0.35,1901.41,278.01,0.14,0.97,102.06,2.65,2.71,2.64,-45.71,-9.46,5.85,64.28,0,0,7.8,0,92.76,0,7.24,-1413.64,286.14,6.98,7.43,3.99,83.46,4.03,47.11,30.22,15.81,28.4,22.86,22.86,4.3,3.99,47.61,20.42,5.85,82697,69022,24991,5103,1,24992,23486,27252,8154,588627,237634,42613,31967,544827,4.38,82697,13073,24991,24992,1506,23486,0.23,91468,27935,14438,237634,588627,31967,10646,42613,546014,78041,27252,-8819,-10274,8154,86196,237634,350992,588627,31967,10646,42613,546014,588627,0
301002,11,12287.6,12013,1.02,1606,7.53,13.76,37.59,0.3,1.68,0.1,0.23,384.62,0.7,592.76,96.52,0.46,2.8,149.54,1.81,12.09,11.6,-26.19,-32.83,52.06,69.87,8.87,63.68,53.06,6.36,65.34,0.24,34.66,-1633.65,24.94,1.65,1.97,6.18,28.41,6.3,18.52,15.04,70.93,13.83,61.71,61.71,9.46,6.18,9.81,4.87,52.06,54815,15573,8242,382,21,8263,7583,12748,1086,122643,66653,42513,33916,80129,9.77,54815,38880,8242,8263,680,7583,0.62,8459,22538,10715,66653,122643,33916,8597,42513,80129,7373,12748,-22921,11200,1086,8459,66653,55989,122643,33916,8597,42513,80129,122643,0
600754,0,107004.4063,33428,3.2,33162,13.16,0,15.92,0.07,12.78,0.04,0.24,335.2,0.81,1580.8,3.89,0.17,69.34,52.24,5.17,-6.59,-3.55,-42.24,-3.06,110.99,209.88,29.09,148.83,171.01,15.14,36.9,-4.64,63.1,183.69,60.17,0.87,0.87,0.32,32.79,0.32,3.51,3.12,66.01,1.85,13.99,13.99,0.87,0.32,32.88,57.02,110.99,809432,265419,25232,13023,3175,28408,14966,191327,-48321,4654387,1049811,2936950,1201699,1652653,0.25,809432,534294,25232,28408,13442,14966,0.04,717509,158072,7735,1049811,4654387,1201699,1735251,2936950,1717437,576386,191327,34786,-273927,-48321,528065,1049811,3604576,4654387,1201699,1735251,2936950,1717437,4654387,0
42,38,66483.1139,22366,2.97,2609,24.99,10.35,2.76,0.02,1.86,0.01,0.08,1518.56,0.18,1762.4,1856.95,0.15,0.15,9.68,27.9,-12.96,1.05,20.09,0.97,332.13,65.26,55.51,29.03,344.96,28.04,22.47,0.72,77.53,296.08,9.16,0.33,1.83,0.69,21.61,0.66,11.65,10.35,65.82,4.31,39.24,39.24,3.08,0.69,11.03,-0.13,332.13,606049,130948,62712,-509,426,63139,26091,48465,-88551,3767914,3215291,2921116,1755776,831424,3.53,606049,398918,62712,63139,37048,26091,0.43,160894,25058,2638935,3215291,3767914,1755776,1165340,2921116,846798,244823,48465,4578,-141614,-88551,156272,3215291,552623,3767914,1755776,1165340,2921116,846798,3767914,0
603079,23,17118.8958,16041,1.07,1114,18.94,13.02,13.55,0.13,0.9,0.02,0.08,430.76,0.63,865.38,166.5,0.31,1.62,64.68,4.17,-3.72,2.5,-24.74,-7.56,21.96,64.78,0,0,23.04,0,81.28,0,18.72,-132.88,105.42,1.69,2.65,2.69,22.09,2.62,11.46,10,76.85,8.39,26.26,26.26,3.31,2.69,10.01,20.49,21.96,53591,11837,5362,1069,38,5400,4495,4040,-19452,167077,79113,31282,29819,134250,3.45,53591,41183,5362,5400,905,4495,0.27,31437,12609,28583,79113,167077,29819,1462,31282,135795,49002,4040,-10984,-14353,-19452,29551,79113,87964,167077,29819,1462,31282,135795,167077,0
600998,23,187386.9441,36039,5.2,29338,23.84,4.77,-2.42,-0.02,-0.76,-0.02,-0.01,194.64,1.39,234.64,42.56,1.15,6.34,84.6,3.19,7.13,4.48,-24.15,11.78,226.41,55.83,9.62,50.46,229.94,3.22,30.31,0.18,69.69,383.4,24.81,1.03,1.27,2.08,7.56,2.16,2.37,2.33,92.2,1.87,102.99,102.99,6.85,2.08,5.33,9.2,226.41,10294650,778691,240300,24070,-2154,238146,192988,-147136,-167144,9299341,7725908,6480875,6081369,2424342,7.56,10294650,9491843,240300,238146,45158,192988,0.9,1488611,3810622,1440945,7725908,9299341,6081369,399506,6480875,2818466,707730,-147136,214863,-235936,-167144,540586,7725908,1573432,9299341,6081369,399506,6480875,2818466,9299341,0
600252,0,347510.7147,134823,2.58,3453,36.43,15.38,0.44,0,0.13,0,0.01,992.28,0.27,1702.4,284.18,0.16,0.95,82.53,3.27,2.15,-5.31,-82.36,-29.17,40.2,60,7.77,55.34,43.09,5.89,69.89,0.16,30.11,-181.55,132.68,2.36,2.62,0.77,64.8,0.77,7.82,6.42,33.43,4.88,2.66,2.66,1.11,0.77,56.77,15.26,40.2,189016,122487,12131,616,1458,13588,9229,1177,38666,1194376,693516,359672,265193,655070,2.18,189016,63192,12131,13588,4359,9229,0.04,351866,58543,67199,693516,1194376,265193,94479,359672,834704,308054,1177,-14147,51293,38666,346720,693516,500860,1194376,265193,94479,359672,834704,1194376,0
2437,22,219812.295,95729,2.3,4769,41.16,5.14,10.88,0.11,7.19,0.06,0.11,234.23,1.15,514.58,146.52,0.52,1.84,24.51,11.02,-9.79,-1.82,-68.71,4.18,122.56,125.29,0,0,124.24,0,44.59,0,55.41,313.18,55.41,0.7,0.81,0.83,75.51,0.81,3.04,2.84,23.22,1.54,1.7,1.7,1.86,0.83,67.93,-57.67,122.56,241506,182363,6855,-3835,-75,6780,3731,26812,-3318,450963,198993,249856,246470,193017,1.57,241506,56089,6855,6780,3049,3731,0.01,136567,21335,25664,198993,450963,246470,3386,249856,201107,139351,26812,-23434,-8042,-3318,136034,198993,251970,450963,246470,3386,249856,201107,450963,1
300687,17,40377.7449,8920,4.47,6163,60.15,93.74,4.6,0.03,0.15,0.01,0.01,315.53,0.86,496.51,28.97,0.54,9.32,108.77,2.48,42.53,48.07,13.92,21.86,29.77,52.05,7.3,48.25,32.54,5.94,75.45,0.13,24.55,-12518.76,91.34,3.45,3.68,4.93,32.07,5.03,11.11,9.01,67.41,9.24,38.59,38.59,6.54,4.93,13.45,6.39,29.77,166567,53422,15006,913,49,15054,15394,2369,-69034,311975,189453,76601,51534,220903,7,166567,112280,15006,15054,-340,15394,0.38,47070,74758,11711,189453,311975,51534,25067,76601,235374,115893,2369,-71245,-158,-69034,46858,189453,122522,311975,51534,25067,76601,235374,311975,1
428,0,101892.6,55220,1.85,3354,10.14,8.29,0.08,0,0,0,0.01,869.01,0.31,3873.74,598.67,0.07,0.45,25.26,10.69,-12.03,0.87,0,-16.93,238.03,272.47,16.74,226.87,253.48,5.69,28.29,-0.15,71.71,-103.35,7.61,0.16,0.37,-3.84,4.25,-3.79,-31.41,-54.13,87.58,-54.36,-20.63,-20.63,-13.59,-3.84,79.28,4.44,238.03,38677,1644,-20934,-617,-328,-21261,-21023,278,7522,546859,125323,392151,337157,193445,-8.83,38677,33872,-20934,-21261,-238,-21023,-0.18,25656,5348,70500,125323,546859,337157,54995,392151,154708,17763,278,3613,3631,7522,25285,125323,421536,546859,337157,54995,392151,154708,546859,0
759,0,68102.15,20675,3.29,19182,10.6,4.69,12.57,0.09,0,0.07,0.1,106.57,2.53,365.46,63.41,0.74,4.26,6,44.98,-0.52,-3.84,0,-1.36,235.85,284.76,0,0,313.27,0,24.2,0,75.8,8.07,24.9,0.33,0.54,-0.9,24.06,-0.9,-0.96,-0.91,75.29,-1.22,-16.47,-16.47,-3.72,-0.9,25.05,-6.8,235.85,921084,221632,-8391,1179,-569,-8960,-11216,89491,61000,1247175,387816,945394,711762,295769,-3.85,921084,693509,-8391,-8960,2256,-11216,-0.18,177240,25920,151042,387816,1247175,711762,233631,945394,301781,113535,89491,-17884,-10608,61000,174535,387816,859358,1247175,711762,233631,945394,301781,1247175,0
603536,17,24471.86,16202,1.51,2262,12.95,7.34,0.37,0,0,0,0,170.15,1.59,367.5,51.82,0.73,5.21,41.67,6.48,19.54,-12.16,0,-1.85,195.46,154.95,0,0,200.76,0,33.25,0,66.75,-420.05,33.75,0.55,0.75,-4.99,13.39,-5.25,-7.98,-8.64,85.78,-7.14,-32.78,-32.78,-15.01,-4.99,20.97,3.99,195.46,112361,15047,-9711,-448,63,-9648,-8022,384,-1969,160766,77943,107313,104476,52347,-13.67,112361,96385,-9711,-9648,-1626,-8022,-0.31,35262,18073,20225,77943,160766,104476,2837,107313,53453,13689,384,-7368,5008,-1969,11720,77943,82823,160766,104476,2837,107313,53453,160766,0
600351,23,77000.0023,67209,1.15,4732,23.52,9.43,23.78,0.22,2.21,0.06,0.12,250.46,1.08,558.89,150.48,0.48,1.79,61.95,4.36,-1.14,2.89,-26,-10.56,33.31,73.99,0.1,73.91,35.88,0.07,73.59,0,26.41,1585.45,58.47,1.42,1.86,2.62,54.82,2.63,7.21,6.51,43.89,5.44,13.94,13.94,3.57,2.62,44.48,2.93,33.31,197269,108151,12839,458,-84,12755,10734,23769,9030,408941,186274,107992,99943,297238,3.62,197269,86583,12839,12755,2021,10734,0.14,58442,48120,44410,186274,408941,99943,8048,107992,300949,45670,23769,-6696,-8089,9030,54700,186274,222667,408941,99943,8048,107992,300949,408941,0
603697,15,30852.9015,20544,1.5,1502,9.92,5.86,130.84,1.11,2.15,0.11,0.3,558.2,0.48,755.46,123.89,0.36,2.18,0.1,2749.46,-0.89,-2.46,-42.75,-20.4,9.41,30.63,0,0,11.13,0,89.99,0,10.01,-5453.28,73.19,7.4,8.56,5.16,29.27,5.03,19.8,16.51,69.94,14.08,33.72,33.72,5.73,5.16,13.95,6.15,9.41,73884,21629,12195,571,191,12385,10404,22332,-3916,201641,146061,20191,17069,181450,5.55,73884,51671,12195,12385,1981,10404,0.34,12493,8,19824,146061,201641,17069,3122,20191,181450,16199,22332,-5759,-20489,-3916,12283,146061,55580,201641,17069,3122,20191,181450,201641,0
837344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605567,10,20000,20206,0.99,3687,1.9,1.71,7.8,0.07,0.69,0.03,0.03,138.21,1.95,258.2,51.76,1.05,5.22,17.67,15.28,13.43,4.19,14.03,16.97,63.2,80.46,2.91,78.12,65.19,1.81,60.54,0.12,39.46,-1077.22,58,0.91,1.41,4.1,9.53,4.46,4.92,4.67,90.1,4.26,38.9,38.9,6.78,4.1,4.14,-0.25,63.2,182583,17396,8518,0,-21,8497,7780,5391,-3355,189664,97280,74846,69129,114819,6.89,182583,164514,8518,8497,717,7780,0.39,40093,16017,34478,97280,189664,69129,5717,74846,114819,41750,5391,-22832,13195,-3355,38395,97280,92385,189664,69129,5717,74846,114819,189664,0
2287,15,53022.341,25144,2.11,2869,29.35,12.44,17.74,0.09,0.54,0.04,0.14,557.05,0.48,1050.99,164.35,0.26,1.64,32.12,8.41,7.19,4.1,-44.65,19.08,38.18,78.02,4.77,74.31,66.98,3,59.89,0.09,40.11,1380.21,37.46,2.56,2.68,6.55,83.76,6.49,40.64,27.52,14.82,25.25,67.43,67.43,10.94,6.55,51.39,-15.74,38.18,141613,118609,38968,-6075,-50,38918,35753,19237,-48296,545776,290750,218923,108423,321602,11.58,141613,20990,38968,38918,3166,35753,0.68,18368,30641,13704,290750,545776,108423,110501,218923,326852,66663,19237,-27909,-39989,-48296,18368,290750,255025,545776,108423,110501,218923,326852,545776,1
2739,17,217936.881,132993,1.64,13431,26.92,8.26,16.95,0.08,0,0.06,0.22,330.07,0.82,1006.34,79.16,0.27,3.41,58.79,4.59,-3.06,-9.17,-279.43,-16.73,140.3,221.05,20.25,176.29,231.62,7.66,30.16,-5.85,69.84,-3.77,44.91,0.76,0.96,-1.89,16.67,-1.86,-8.25,-9.14,80.6,-6.94,-24.6,-24.6,-6.26,-1.89,27.21,-0.56,140.3,772059,128730,-70601,181,214,-70387,-53607,166740,38363,2838382,946370,1982455,983520,841468,-6.15,772059,622253,-70601,-70387,-16779,-53607,-0.24,441695,151467,201814,946370,2838382,983520,998935,1982455,855927,396850,166740,-61908,-66871,38363,435213,946370,1892012,2838382,983520,998935,1982455,855927,2838382,0
600422,27,75825.5769,36133,2.1,5719,3.11,13.1,-3.26,-0.03,-0.3,-0.01,-0.02,274.25,0.98,392.04,139.93,0.69,1.93,97.51,2.77,9.04,5.43,-13.06,2.74,69.91,52.44,1.02,51.9,77.14,0.58,56.45,0.02,43.55,1523.49,35.57,1.31,1.81,4.18,42.02,4.23,8.17,7.56,57.13,6.14,50.15,50.15,7.41,4.18,34.27,1.54,69.91,619272,260213,46817,866,-147,46670,38026,-11525,-27152,909127,639995,395893,353487,497073,7.62,619272,353801,46817,46670,8644,38026,0.49,125728,260741,178367,639995,909127,353487,42406,395893,513234,145574,-11525,-14092,-1781,-27152,118422,639995,269133,909127,353487,42406,395893,513234,909127,0
600616,0,66900.495,81813,0.82,910,16.92,17.03,14.68,0.1,0,0.02,0.08,999.26,0.27,1455.53,737.7,0.19,0.37,56.71,4.76,-0.65,-1.63,0,0.62,14.42,36.65,1.63,36.05,18.47,1.4,84.41,0.02,15.59,6770.38,128.93,3.46,6.41,-0.9,32.57,-0.89,-5.45,-5.83,63.26,-4.79,-2.98,-2.98,-1.07,-0.9,40.73,-3.93,14.42,41643,13564,-2429,120,-24,-2453,-1995,3508,-1334,221794,153174,34575,23895,188637,-0.89,41643,26345,-2429,-2453,-457,-1995,-0.03,30807,8339,70522,153174,221794,23895,10680,34575,187218,28620,3508,-2644,-2198,-1334,27286,153174,68619,221794,23895,10680,34575,187218,221794,0
600756,0,32409.8753,62688,0.52,1446,90.46,80.15,-8.15,-0.08,0,-0.04,-0.14,647.95,0.42,939.78,225.79,0.29,1.2,105.48,2.56,7.26,1.68,0,37,94.91,79.28,0,0,95.19,0,51.23,0,48.77,176.31,40.72,0.83,1.22,-0.78,34.28,-0.78,-2.6,-2.27,65.2,-2.71,-9.99,-9.99,-1.52,-0.78,21.12,-11.06,94.91,119506,40964,-2716,283,16,-2700,-3237,-16507,-109287,416470,247314,203108,202496,213302,-1.51,119506,77915,-2716,-2700,537,-3237,-0.1,82275,49407,79681,247314,416470,202496,611,203108,213362,138334,-16507,-92588,-191,-109287,29047,247314,169156,416470,202496,611,203108,213362,416470,0
688301,11,7269.1466,2857,2.54,788,46.7,32.49,29.81,0.21,0.31,0.04,0.14,717.7,0.38,948.7,267.94,0.28,1.01,68.81,3.92,31.86,19.95,55.23,34.01,15.16,40.35,0,0,21.77,0,82.12,0,17.88,-847.73,276.27,4.27,5.37,12.02,57.91,13.08,107.6,50.9,41.5,45.97,699.43,699.43,14.64,12.02,5.23,1.31,15.16,110388,63930,56185,722,13,56198,50742,15664,1598,422016,282178,75453,52552,344009,15.67,110388,45814,56185,56198,5456,50742,7,145183,28114,57961,282178,422016,52552,22901,75453,346564,142515,15664,-20651,4180,1598,144113,282178,139839,422016,52552,22901,75453,346564,422016,0
2460,22,201696.2239,311248,0.65,7870,11.73,5.83,49.53,0.31,0.53,0.11,0.29,232.02,1.16,531.18,130.94,0.51,2.06,43.52,6.2,105.34,87.37,489.68,291.45,54.19,83.76,14.95,71.24,58.55,11.08,63.07,0.46,36.93,-17038.07,80.55,1.51,2.04,21.54,55.16,27.59,133.99,62.32,44.08,54.28,743.1,743.1,34.15,21.54,1.74,16.7,54.19,2761166,1522936,1720860,285257,2503,1723363,1498716,795957,709071,6958735,3282723,2569758,1607106,3879484,48.44,2761166,1217227,1720860,1723363,224647,1498716,7.35,1294533,640172,852309,3282723,6958735,1607106,962652,2569758,4388977,523361,795957,-529950,394048,709071,1232432,3282723,3676012,6958735,1607106,962652,2569758,4388977,6958735,0
833171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,17,8004,21086,0.38,812,11.21,0,13.99,0.11,2.56,0.04,0.08,324.05,0.83,589.39,6.73,0.46,40.1,120.19,2.25,17.59,49.13,-57.89,-11.2,52.44,75.13,7.36,69.6,55.56,5.11,64.29,0.22,35.71,572.36,34.39,1.77,1.81,1.56,8.35,1.47,3.89,3.75,90.98,3.21,24.27,24.27,2.43,1.56,5.7,18.91,52.44,60419,5045,2264,410,23,2287,1942,4982,-27812,124536,64388,44477,35620,80023,2.41,60419,54970,2264,2287,345,1942,0.24,12250,23838,1360,64388,124536,35620,8857,44477,80059,36821,4982,-21563,-11230,-27812,9009,64388,60148,124536,35620,8857,44477,80059,124536,1
2864,25,8669.5704,28817,0.3,901,23.09,15.76,20.31,0.13,1.44,0.06,0.17,455.16,0.59,610.86,70.34,0.44,3.84,149.93,1.8,42.14,17.21,7.13,11.37,64.24,46.13,2.88,44.8,95.83,1.51,51.07,0.03,48.93,-4982.38,139.48,2.29,2.44,4.42,57.11,5.1,15.84,14.01,41.86,11.53,92.22,92.22,8.66,4.42,41.96,-4.4,64.24,69345,39601,9717,-12,-398,9319,7994,11483,36950,180726,138156,88437,56552,90495,9.1,69345,29026,9717,9319,1325,7994,0.91,78881,40875,8447,138156,180726,56552,31886,88437,92289,41930,11483,-6310,31777,36950,78881,138156,42570,180726,56552,31886,88437,92289,180726,0
34,40,66366.0099,40813,1.62,5210,84.95,35.07,4.62,0.04,1.75,0.03,0.01,99.82,2.7,122.42,44.21,2.21,6.11,27.62,9.78,10.18,18.71,1939.06,-1.76,391.5,98.97,29.02,70.25,395.41,8.25,20.19,0.89,79.81,332.66,18.33,0.68,1.13,1.87,3.84,1.84,1.07,1.05,96.04,0.83,106.22,106.22,9.25,1.87,2.23,-4.17,391.5,8449906,324643,88712,-3831,124,88836,70372,123253,2839,3767057,3014490,3006668,2666053,703419,10.11,8449906,8115355,88712,88836,18464,70372,1.06,488700,894226,1202004,3014490,3767057,2666053,340615,3006668,760389,391054,123253,-17703,-109732,2839,393893,3014490,752567,3767057,2666053,340615,3006668,760389,3767057,1
2,38,1163070.947,454066,2.16,139494,31.2,0,-0.36,0,-0.15,0,-0.01,1232.31,0.22,1507.54,1023.5,0.18,0.26,5.01,53.91,-6.85,8.28,10.73,24.38,329.67,86.31,29.52,60.83,351.42,9.28,22.15,0.54,77.85,3244.2,10.17,0.43,1.27,1.49,15.87,1.44,12.56,11.09,80.37,8.07,234.25,234.25,6.71,1.49,4.82,2.98,329.67,33767324,5359021,3744702,84025,28410,3773112,2724460,-417571,-2490335,183262411,148223440,142665563,116832600,24110695,7.12,33767324,27139033,3744702,3773112,1048653,2724460,1.47,11882969,778289,98218394,148223440,183262411,116832600,25832962,142665563,40596848,14070846,-417571,-1115381,-1046374,-2490335,11580511,148223440,35038971,183262411,116832600,25832962,142665563,40596848,183262411,0
793,31,199724.5457,87202,2.29,649,40.37,20.8,0.18,0,0,0,0.01,926.56,0.29,2960.53,69.56,0.09,3.88,183.94,1.47,-10.45,-7.95,-515.12,-27.68,92.22,140.43,26.15,103.71,96.03,18.06,51.01,-29.46,48.99,-175.56,22.66,0.91,0.98,-3.84,17.55,-3.69,-32.52,-37.47,81.13,-40.47,-11.52,-11.52,-7.53,-3.84,32.23,43.04,92.22,56861,9979,-21305,-9227,99,-21206,-23011,316,-8911,599075,169918,293474,173592,252853,-8.16,56861,46131,-21305,-21206,1805,-23011,-0.11,39344,33815,11839,169918,599075,173592,119882,293474,305602,44857,316,20245,-29472,-8911,35946,169918,429157,599075,173592,119882,293474,305602,599075,0
600859,0,113504.9451,89024,1.27,16138,19.28,4.11,18.96,0.09,4.01,0.04,0.19,492.61,0.55,1216.22,89.99,0.22,3,8.62,31.34,37.69,76.19,-33.07,20.79,45.34,115.81,4.04,111.13,84.67,2.28,54.15,0.15,45.85,456.56,137.14,1.47,1.67,1.05,35.94,1.03,9.2,8.55,61.54,4.62,34.49,34.49,1.95,1.05,30.27,43.08,45.34,846644,304270,72394,30555,1114,73507,39152,156821,-304827,3713631,1384605,1702632,827151,1934285,2.14,846644,520990,72394,73507,34355,39152,0.37,1131290,27188,171717,1384605,3713631,827151,875481,1702632,2010999,1378869,156821,-46886,-416578,-304827,1074042,1384605,2329025,3713631,827151,875481,1702632,2010999,3713631,0
560,30,235550.0851,43264,5.44,50493,11.5,1.58,20.73,0.15,0,0.1,0.37,393.7,0.69,1007.09,19.07,0.27,14.15,35.13,7.69,47.47,-5.08,-159.73,-0.69,159.84,193.79,6.13,181.92,218.35,2.05,31.41,-0.23,68.59,56.38,46.64,0.78,0.81,-0.83,9.95,-0.83,-2.7,-2.95,89.47,-3.1,-11.68,-11.68,-2.63,-0.83,22.53,-1.29,159.84,888511,88434,-26251,1141,-792,-27043,-27509,332503,-34484,3331209,1303338,2284805,1604286,1039968,-2.09,888511,794993,-26251,-27043,466,-27509,-0.09,375157,110740,50294,1303338,3331209,1604286,680520,2284805,1046404,362187,332503,446627,-813614,-34484,327703,1303338,2027872,3331209,1604286,680520,2284805,1046404,3331209,1
961,24,382655.8901,93773,4.08,36037,21.04,21.94,1.73,0.02,0,0.01,0.13,2255.64,0.12,2772.07,1523.7,0.1,0.18,45.9,5.88,-3.89,-22.88,-162.37,-43.76,718.65,157.92,38.84,96.58,734.34,7.61,11.99,2.98,88.01,-89.92,5.38,0.38,1.03,-0.58,4.73,-0.55,-4.85,-5.43,93.82,-5.68,-50.99,-50.99,-4.83,-0.58,10.16,-43.51,718.65,3435070,162456,-186644,65296,11090,-175554,-195127,458336,-400954,33728655,27344776,29686090,26484171,2149852,-9.13,3435070,3222725,-186644,-175554,19573,-195127,-0.53,1425570,487864,17352149,27344776,33728655,26484171,3201919,29686090,4042565,1453472,458336,309899,-1172826,-400954,1052518,27344776,6383879,33728655,26484171,3201919,29686090,4042565,33728655,1
600429,0,151728.5426,30934,4.9,6135,2,10.9,1.06,0.01,0.49,0,0.01,155.13,1.74,562.03,56.28,0.48,4.8,37.22,7.25,8.1,0.94,-49.41,6.23,104.45,149.86,25.45,111.72,123.36,15.28,44.77,10.71,55.23,219.23,23.24,0.72,1.05,0.67,25.48,0.7,2,2.54,73.94,1.46,6.07,6.07,1.5,0.67,23.58,83.22,104.45,630193,160555,16018,13946,-3669,12349,9206,4550,-62540,1366366,449618,754639,430117,497238,2.06,630193,465947,16018,12349,3144,9206,0.07,99955,97625,141533,449618,1366366,430117,324522,754639,611727,162495,4550,-60255,-6980,-62540,99955,449618,916748,1366366,430117,324522,754639,611727,1366366,0
49,0,29938.6862,45411,0.66,10565,12.3,9.71,3.52,0.03,0.38,0.02,0.01,147.44,1.83,200.16,52.46,1.35,5.15,86.45,3.12,21.76,26.98,22.66,22.9,206.12,89.03,28.8,63.38,207.96,13.14,32.47,0.76,67.53,-3237.77,8.72,0.89,1.32,4.93,9.49,5.24,4.97,4.6,90.21,3.89,200.86,200.86,15.2,4.93,2.05,-2.11,206.12,1551197,147279,71380,-1555,46,71425,60312,23161,28337,1222328,868977,825419,657514,382183,16.68,1551197,1399304,71380,71425,11113,60312,2.02,57314,478276,285434,868977,1222328,657514,167905,825419,396909,22354,23161,-106112,108717,28337,50690,868977,353351,1222328,657514,167905,825419,396909,1222328,0
2230,23,232375.2783,243465,0.95,14307,93.66,58.48,-9.35,-0.07,-2.74,-0.03,-0.08,394.45,0.68,659.82,83.76,0.41,3.22,178.61,1.51,7.59,4.56,-51.89,16.5,72.53,76.31,6.08,71.67,86.16,3.48,53.72,0.15,46.28,-439.05,34.75,1.45,1.66,1.21,39.66,1.19,3.18,2.94,59.82,2.92,15.89,15.89,2.25,1.21,22.25,-11.13,72.53,1266080,502080,37222,303,-3999,33223,36931,-101138,-246621,3049040,1799107,1411157,1081829,1593578,2.57,1266080,757312,37222,33223,-3709,36931,0.18,335992,926501,226453,1799107,3049040,1081829,329327,1411157,1637884,554412,-101138,-139282,-8409,-246621,307791,1799107,1249933,3049040,1081829,329327,1411157,1637884,3049040,0
