code,Rgst_years,Corp_Rgst_Cap,Shareholders_Num,Per_Capita_Shareholding,Employees_Num,Bachelor_Person_Pro,Technicians_Person_Pro,Cash_Flow_Ratio,Net_Cash_Flow_to_Liability_Ratio,Net_Cash_Flow_to_Net_Profit_Ratio,Operating_Cash_Return_Flow,Net_Cash_Flow_to_Sales_Revenue_Ratio,Current_Assets_Turnover_Days,Current_Assets_Turnover_Rate,Total_Asset_Turnover_Days,Inventory_Turnover_Days,Total_Asset_Turnover_Rate,Inventory_Turnover_Rate,Accounts_Receivable_Turnover_Days,Accounts_Receivable_Turnover_Rate,Total_Asset_Growth_Rate,Net_Asset_Growth_Rate,Net_Profit_Growth_Rate,Main_Business_Revenue_Growth_Rate,Equity_ratio,Capital_fixed_ratio,Capitalization_ratio,Long_term_assets_to_long_term_funding_ratio,Liabilities_to_owner_equity_ratio,Long_term_debt_ratio,Shareholders_equity_ratio,Long_term_debt_to_working_capital_ratio,Gearing_ratio,Interest_payment_multiple,Cash_ratio,Quick_ratio,Liquidity_ratio,Total_asset_margin,Profit_margin_of_main_business,Total_net_asset_margin,Cost_and_expense_margins,Operating_margin,Cost_ratio_of_main_business,Net_profit_margin_on_sales,Return_on_equity,Return_on_equity.1,Return_on_net_assets,Return_on_assets,Three_cost_ratios,Non_main_proportion,Proportion_of_main_profit,Main_business_income,Main_business_profit,Operating_profit,Investment_income,Net_non_operating_income_and_expenditure,Total_profit,Net_profit,Net_cash_flow_from_operating_activities,Net_increase_in_cash_and_cash_equivalents,Total_assets,liquid_asset,Total_liabilities,Current_liabilities,Shareholders_equity_does_not_include_minority_interests,Return_on_equity_weighting,Operating_income,Operating_costs,Operating_profit.1,Total_profit.1,Income_tax_expense,Net_profit.1,Basic_earnings_per_share,Monetary_funds,Accounts_receivable,Stocks,Total_current_assets,Total_assets.1,Total_current_liabilities,Total_non_current_liabilities,Total_liabilities.1,Total_owners_equity,Opening_cash_and_cash_equivalents_balances,Net_cash_flow_from_operating_activities.1,Net_cash_flows_from_investing_activities,Net_cash_flows_from_fund_raising_activities,Net_increase_in_cash_and_cash_equivalents.1,Closing_cash_and_cash_equivalents_balances,Total_current_assets.1,Total_non_current_assets,Total_assets.2,Total_current_liabilities.1,Total_non_current_liabilities.1,Total_liabilities.2,Total_owners_equity.1,Total_liabilities_and_owners_equity,y
811,15.721442885771545,74583.7804,39453.0,1.89,1446.0,39.7,24.76,-0.82,-0.01,-0.1,0.0203406813627254,-0.01,380.87,0.71,627.03,101.61,0.43,2.66,78.65,3.43,14.47,8.85,39.85,10.29,88.4,76.55,7.3,70.96,94.96,4.04,51.29,0.21,48.71,-622.46,35.47,1.15,1.47,3.32,22.07,3.36,9.67,8.67,77.3,7.8,44.92,44.92,6.47,3.32,11.99,20.42,88.4,429716.0,94838.0,37253.0,7511.0,122.0,37374.0,33504.0,-3414.0,-1625.0,1009634.0,613216.0,491760.0,417031.0,487155.0,6.85,429716.0,332151.0,37253.0,37374.0,3870.0,33504.0,0.44,147917.0,125127.0,135191.0,613216.0,1009634.0,417031.0,74729.0,491760.0,517874.0,141365.0,-3414.0,29459.0,-32817.0,-1625.0,139740.0,613216.0,396418.0,1009634.0,417031.0,74729.0,491760.0,517874.0,1009634.0,0
688081,18.0,7360.0,5096.0,1.44,498.0,69.08,45.58,-95.35,-0.95,0.230961923847695,-0.08,-0.89,2299.83,0.12,3085.71,927.84,0.09,0.29,1086.96,0.25,-5.84,-8.04,-1.9538977955912005,-24.13,9.32,30.18,9.3883466933868,56.19058116232465,9.36,5.2352104208416845,91.44,-0.0385270541082162,8.56,2111.77,242.56,7.3,8.49,-5.94,69.77,-5.7,-56.34,-75.14,29.08,-65.17,-56.1,-56.1,-6.5,-5.94,105.23,0.15,9.32,6335.0,4420.0,-4760.0,68.0,-75.0,-4836.0,-4129.0,-5648.0,-9818.0,69495.0,50318.0,5950.0,5923.0,63444.0,-6.07,6335.0,1843.0,-4760.0,-4836.0,-707.0,-4129.0,-0.54,14368.0,25344.0,7095.0,50318.0,69495.0,5923.0,27.0,5950.0,63545.0,23666.0,-5648.0,-4179.0,9.0,-9818.0,13848.0,50318.0,19177.0,69495.0,5923.0,27.0,5950.0,63545.0,69495.0,0
603817,15.721442885771545,53434.7495,27630.0,1.93,821.0,42.51,17.78,7.06,0.03,0.94,0.02,0.12,581.4,0.46,1783.36,14.74,0.15,18.32,236.14,1.14,20.59,29.49,11.29,30.84,77.12,129.25,20.8,102.37,105.17,12.8,48.74,1.05,51.26,339.82,41.39,1.47,1.49,1.87,37.46,1.99,21.07,16.37,61.22,13.16,19.75,19.75,3.83,1.87,16.37,2.08,77.12,80217.0,30050.0,13130.0,69.0,209.0,13338.0,10554.0,9897.0,25826.0,565456.0,209239.0,289852.0,140180.0,252302.0,5.25,80217.0,49107.0,13130.0,13338.0,2784.0,10554.0,0.24,56818.0,86743.0,2725.0,209239.0,565456.0,140180.0,149672.0,289852.0,275604.0,30589.0,9897.0,-44116.0,60045.0,25826.0,56415.0,209239.0,356217.0,565456.0,140180.0,149672.0,289852.0,275604.0,565456.0,0
2927,14.0,22320.909,18574.0,1.2,1424.0,27.04,17.77,7.35,0.07,0.38,0.02,0.05,443.5,0.61,583.78,146.68,0.46,1.84,212.55,1.27,10.71,7.87,-3.97,-2.58,42.04,34.6,9.3883466933868,56.19058116232465,43.85,5.2352104208416845,69.52,-0.0385270541082162,30.48,-12196.31,17.74,2.05,2.6,5.58,34.14,5.8,15.46,12.97,65.19,12.54,37.56,37.56,8.03,5.58,18.14,8.28,42.04,66875.0,22832.0,8673.0,705.0,14.0,8687.0,8385.0,3225.0,-4237.0,150130.0,114024.0,45764.0,43872.0,97694.0,8.27,66875.0,43598.0,8673.0,8687.0,302.0,8385.0,0.35,7782.0,58058.0,24113.0,114024.0,150130.0,43872.0,1892.0,45764.0,104366.0,10160.0,3225.0,-4481.0,-2981.0,-4237.0,5923.0,114024.0,36106.0,150130.0,43872.0,1892.0,45764.0,104366.0,150130.0,0
2283,27.0,113945.7178,46519.0,2.45,3687.0,31.62,13.1,18.05,0.17,2.59,0.05,0.18,529.52,0.51,976.85,216.57,0.28,1.25,115.97,2.33,-9.61,3.12,-63.72,-41.81,41.15,68.13,9.3883466933868,56.19058116232465,43.97,5.2352104208416845,69.46,-0.0385270541082162,30.54,-1588.87,11.89,1.23,1.84,1.99,20.38,1.9,8.53,7.74,78.65,6.86,14.11,14.11,2.87,1.99,6.65,-1.67,41.15,234204.0,47738.0,18125.0,604.0,-893.0,17232.0,16075.0,41650.0,-2749.0,807085.0,425154.0,246481.0,230702.0,558329.0,2.88,234204.0,184203.0,18125.0,17232.0,1157.0,16075.0,0.14,27432.0,99965.0,142413.0,425154.0,807085.0,230702.0,15780.0,246481.0,560604.0,11471.0,41650.0,-46102.0,1488.0,-2749.0,8722.0,425154.0,381931.0,807085.0,230702.0,15780.0,246481.0,560604.0,807085.0,0
300376,21.0,232716.5876,116737.0,1.99,1730.0,55.09,42.66,0.41,0.08125250501002,0.04,0.0203406813627254,0.01,558.31,0.48,999.26,90.63,0.27,2.98,292.49,0.92,8.55,8.16,10.73,38.92,81.7,88.63,12.02,77.97,111.08,6.47,47.38,0.25,52.62,543.54,35.31,1.56,1.8,3.01,26.1,3.11,15.6,13.03,73.27,11.51,18.57,18.57,6.35,3.01,9.59,4.32,81.7,375509.0,98022.0,48915.0,2118.0,-7.0,48908.0,43220.0,1903.0,10021.0,1437030.0,833655.0,756226.0,463239.0,651352.0,6.3,375509.0,275134.0,48915.0,48908.0,5687.0,43220.0,0.17,136250.0,465327.0,111621.0,833655.0,1437030.0,463239.0,292987.0,756226.0,680804.0,75741.0,1903.0,-10303.0,18198.0,10021.0,85762.0,833655.0,603375.0,1437030.0,463239.0,292987.0,756226.0,680804.0,1437030.0,0
688660,15.721442885771545,133333.34,37371.0,3.57,1886.0,83.46,44.8,-30.74,-0.23,-423.34,-0.17,-0.69,747.3,0.36,1166.81,176.81,0.23,1.53,106.21,2.54,-13.71,-1.41,-97.75,-65.63,212.77,142.89,11.79,126.05,263.24,3.68,27.53,0.64,72.47,-70.66,12.85,0.9,1.11,0.04,18.13,0.04,-0.55,-0.53,81.54,0.16,0.81,0.81,0.14,0.04,13.53,-236.46,212.77,670250.0,121488.0,-3565.0,8364.0,19.0,-3545.0,1086.0,-459794.0,-411502.0,2724869.0,1652934.0,1974709.0,1495844.0,749311.0,0.14,670250.0,546537.0,-3565.0,-3545.0,-4631.0,1086.0,0.01,192188.0,332068.0,300115.0,1652934.0,2724869.0,1495844.0,478866.0,1974709.0,750159.0,603690.0,-459794.0,-141312.0,189599.0,-411502.0,192188.0,1652934.0,1071934.0,2724869.0,1495844.0,478866.0,1974709.0,750159.0,2724869.0,0
37,15.721442885771545,60276.2596,43122.0,1.4,392.0,42.6,17.95701402805609,16.4,0.15,0.230961923847695,0.08,0.42,979.33,0.28,1447.72,37.22,0.19,7.25,62.46,4.32,-11.9,-30.44,-1.9538977955912005,-10.71,94.18,66.55,9.3883466933868,56.19058116232465,101.15,5.2352104208416845,49.71,-0.0385270541082162,50.29,-568.22,52.82,1.37,1.43,-5.63,-20.6,-5.69,-22.26,-30.48,119.94,-30.53,-26.64,-26.64,-11.33,-5.63,16.53,-31.0,94.18,52605.0,-10839.0,-16032.0,5006.0,-28.0,-16060.0,-16060.0,21896.0,1566.0,285174.0,190820.0,143400.0,133521.0,147271.0,-9.23,52605.0,63096.0,-16032.0,-16060.0,31771.69539078156,-16060.0,-0.24,70526.0,16978.0,8545.0,190820.0,285174.0,133521.0,9879.0,143400.0,141774.0,68960.0,21896.0,-31638.0,11244.0,1566.0,70526.0,190820.0,94354.0,285174.0,133521.0,9879.0,143400.0,141774.0,285174.0,0
600468,15.721442885771545,108773.5321,31001.0,3.51,2003.0,54.82,20.42,1.22,0.01,0.17,0.01,0.01,373.81,0.72,569.98,105.2,0.47,2.57,148.16,1.82,6.9,2.53,-3.4,-0.88,73.54,59.92,1.4,59.08,75.31,0.81,57.04,0.03,42.96,2953.75,35.43,1.29,1.6,2.91,22.04,2.93,8.13,7.25,77.23,6.18,9.94,9.94,5.09,2.91,11.33,13.36,73.54,174976.0,38560.0,12690.0,1690.0,6.0,12696.0,10810.0,1874.0,-4653.0,372123.0,244939.0,159855.0,153071.0,194248.0,5.1,174976.0,135126.0,12690.0,12696.0,1886.0,10810.0,0.09,54237.0,108863.0,47109.0,244939.0,372123.0,153071.0,6784.0,159855.0,212268.0,51376.0,1874.0,-16658.0,10028.0,-4653.0,46723.0,244939.0,127184.0,372123.0,153071.0,6784.0,159855.0,212268.0,372123.0,0
300241,22.0,68576.1103,43380.0,1.58,2817.0,13.28,15.12,-3.21,-0.02,-1.47,-0.01,-0.04,438.88,0.62,952.05,117.3,0.28,2.3,136.86,1.97,24.05,3.22,-48.05,-5.89,73.43,93.79,13.87,80.78,78.77,9.01,55.94,0.58,44.06,-371.55,45.14,1.1,1.48,0.7,15.4,0.75,2.44,2.52,83.84,2.63,3.96,3.96,1.25,0.7,11.39,33.69,73.43,103331.0,15912.0,2608.0,1007.0,-193.0,2415.0,2715.0,-3981.0,2333.0,386939.0,183937.0,170490.0,124080.0,215800.0,1.33,103331.0,86638.0,2608.0,2415.0,-300.0,2715.0,0.04,55989.0,50976.0,46880.0,183937.0,386939.0,124080.0,46410.0,170490.0,216449.0,38570.0,-3981.0,-40873.0,46828.0,2333.0,40904.0,183937.0,203002.0,386939.0,124080.0,46410.0,170490.0,216449.0,386939.0,0
300102,16.0,90357.9111,62499.0,1.44,2257.0,4.12,25.56,18.86,0.13,0.230961923847695,0.06,0.35,647.64,0.42,1483.52,145.62,0.18,1.85,150.23,1.8,18.31,61.85,-113.7,-17.0,70.16,91.48,13.33,79.29,78.06,8.64,56.16,0.48,43.84,71.95,40.17,1.32,1.58,-0.31,19.68,-0.34,-0.83,-0.75,79.66,-1.84,-2.49,-2.49,-0.55,-0.31,13.54,57.72,70.16,121817.0,23976.0,-910.0,-508.0,-40.0,-950.0,-2247.0,42448.0,29362.0,731557.0,355697.0,320705.0,225062.0,410749.0,-0.6,121817.0,97041.0,-910.0,-950.0,1297.0,-2247.0,-0.03,90406.0,66016.0,58254.0,355697.0,731557.0,225062.0,95642.0,320705.0,410852.0,38670.0,42448.0,-115775.0,102642.0,29362.0,68031.0,355697.0,375860.0,731557.0,225062.0,95642.0,320705.0,410852.0,731557.0,0
600744,29.0,203112.4274,147702.0,1.21,5694.0,43.8,29.19,6.88,0.03,0.230961923847695,0.03,0.1,231.84,1.16,757.15,36.83,0.36,7.33,83.13,3.25,17.57,-80.58,-1.9538977955912005,7.08,4747.46,3527.9,95.76,149.46,5050.66,43.89,1.94,-2.62,98.06,50.04,9.28,0.58,0.65,-1.17,3.65,-1.2,-2.85,-3.15,95.61,-3.35,-13.63,-13.63,-60.21,-1.17,7.35,-13.79,4747.46,724039.0,26427.0,-22776.0,1541.0,1406.0,-21370.0,-24284.0,69016.0,-12660.0,2077332.0,654482.0,2037001.0,1003074.0,27879.0,-62.62,724039.0,692285.0,-22776.0,-21370.0,2914.0,-24284.0,-0.14,93108.0,209124.0,76322.0,654482.0,2077332.0,1003074.0,1033926.0,2037001.0,40331.0,93611.0,69016.0,-137318.0,55643.0,-12660.0,80951.0,654482.0,1422850.0,2077332.0,1003074.0,1033926.0,2037001.0,40331.0,2077332.0,0
603213,15.721442885771545,43480.0,25876.0,1.68,468.0,25.64,5.56,65.84,0.61,1.29,0.18,0.21,167.39,1.61,299.6,21.29,0.9,12.68,9.97,27.08,57.93,66.72,23.96,53.45,37.88,72.87,0.3,72.65,40.4,0.22,71.22,0.01,28.78,23246.56,53.12,1.63,1.8,13.64,25.09,14.39,27.74,21.41,74.39,15.96,72.98,72.98,19.15,13.64,1.71,-0.98,37.88,198779.0,49871.0,42551.0,-110.0,-305.0,42245.0,31733.0,41002.0,-14192.0,232673.0,111916.0,66957.0,62276.0,165161.0,19.44,198779.0,147867.0,42551.0,42245.0,10512.0,31733.0,0.73,33079.0,9148.0,10231.0,111916.0,232673.0,62276.0,4681.0,66957.0,165716.0,47145.0,41002.0,-25572.0,-29621.0,-14192.0,32953.0,111916.0,120757.0,232673.0,62276.0,4681.0,66957.0,165716.0,232673.0,0
2500,15.721442885771545,358977.1547,132332.0,2.71,2879.0,29.593186372745528,17.95701402805609,11.586182364729444,-0.01,-1.21,0.0203406813627254,0.0580460921843687,2031.81881763527,1.1027555110220435,1146.032014028056,594.7469438877763,0.4383366733466931,14.685521042084188,400.7832565130258,70.13774549098191,16.31,0.85,-40.6,9.490280561122235,100.4278256513026,515.23,9.3883466933868,56.19058116232465,415.23,5.2352104208416845,19.41,-0.0385270541082162,80.59,2020.899228456915,76.96322645290579,1.6853006012024072,2.1168837675350693,0.39,16.67510020040082,0.43,31.85,-16.678326653306637,71.90976953907814,-17.965040080160335,10.0,10.0,2.03,0.39,33.764519038076145,196.77,100.4278256513026,303983.0,45573.0,45573.0,89174.0,-515.0,45058.0,35886.0,-43599.0,91981.0,9115053.0,1529407.2054108216,7345926.0,1223401.7234468935,1724754.0,2.18,1500888.8727454909,1243527.738476954,45573.0,45058.0,9172.0,35886.0,0.11,2634119.0,4182.0,486540.44388777553,1529407.2054108216,9115053.0,1223401.7234468935,532675.6533066132,7345926.0,1769127.0,2640313.0,-43599.0,-29781.0,153325.0,91981.0,2732295.0,1529407.2054108216,1442161.3056112223,9115053.0,1223401.7234468935,532675.6533066132,7345926.0,1769127.0,9115053.0,1
605162,25.0,40045.1,27610.0,1.45,356.0,29.593186372745528,16.57,97.82,0.89,1.77,0.13,0.24,210.07,1.29,522.24,29.87,0.52,9.04,40.04,6.74,-3.77,-0.8,19.2,32.74,16.47,72.94,0.9,72.28,17.1,0.78,85.4,0.03,14.6,-11583.1,130.28,2.37,2.84,7.35,19.87,7.13,21.72,15.51,79.7,13.78,23.57,23.57,8.61,7.35,3.32,15.08,16.47,68468.0,13608.0,10622.0,81.0,1790.0,12412.0,9438.0,16687.0,-1716.0,128392.0,48420.0,18746.0,17059.0,109404.0,8.39,68468.0,54568.0,10622.0,12412.0,2974.0,9438.0,0.24,22224.0,8279.0,8012.0,48420.0,128392.0,17059.0,1687.0,18746.0,109646.0,23870.0,16687.0,-5222.0,-13181.0,-1716.0,22154.0,48420.0,79972.0,128392.0,17059.0,1687.0,18746.0,109646.0,128392.0,0
688182,18.0,40000.0,10145.0,3.94,697.0,29.593186372745528,21.09,50.76,0.44,1.29,0.04,0.32,1920.34,0.14,2421.52,215.62,0.11,1.25,115.13,2.35,95.93,99.06,-11.92,0.27,7.55,22.8,9.3883466933868,56.19058116232465,8.66,5.2352104208416845,92.03,-0.0385270541082162,7.97,-1588.4,380.48,10.32,11.37,2.73,24.11,2.77,33.83,29.03,74.94,24.82,15.48,15.48,2.96,2.73,9.42,27.17,7.55,24942.0,6013.0,7240.0,1997.0,-41.0,7199.0,6192.0,8012.0,-3651.0,227140.0,179483.0,18110.0,15783.0,208654.0,3.01,24942.0,18691.0,7240.0,7199.0,1007.0,6192.0,0.16,60049.0,11089.0,16568.0,179483.0,227140.0,15783.0,2328.0,18110.0,209030.0,63352.0,8012.0,-8908.0,-2800.0,-3651.0,59701.0,179483.0,47658.0,227140.0,15783.0,2328.0,18110.0,209030.0,227140.0,0
561,15.721442885771545,60469.2321,57738.0,1.05,2889.0,48.7,40.53,-20.31,-0.19,0.230961923847695,-0.1,-0.48,976.14,0.28,1282.05,527.55,0.21,0.51,421.28,0.64,7.18,8.05,-1.9538977955912005,-0.67,109.55,50.22,2.6,48.92,115.16,1.24,46.48,0.05,53.52,417.34,11.41,1.04,1.54,-0.09,42.77,-0.09,0.46,0.25,56.7,-0.43,-0.58,-0.58,-0.19,-0.09,22.29,31.22,109.55,82552.0,35306.0,207.0,36608.162324649296,94.0,302.0,-353.0,-39866.0,-38230.0,395156.0,302921.0,211498.0,196298.0,170556.0,0.21,82552.0,46808.0,207.0,302.0,655.0,-353.0,0.01,22396.0,147867.0,99414.0,302921.0,395156.0,196298.0,15199.0,211498.0,183659.0,59156.0,-39866.0,-578.0,2214.0,-38230.0,20926.0,302921.0,92235.0,395156.0,196298.0,15199.0,211498.0,183659.0,395156.0,0
688101,17.0,33388.0,12757.0,2.62,1129.0,28.7,19.75,4.36,0.03,0.29,0.01,0.08,1076.56,0.25,1824.32,457.63,0.15,0.59,215.66,1.25,13.98,2.48,-7.24,7.36,39.14,60.5,2.14,59.21,47.5,1.48,67.8,0.04,32.2,2056.53,64.49,1.6,2.35,3.72,37.03,3.88,41.9,29.63,62.59,26.2,58.76,58.76,5.49,3.72,8.03,18.74,39.14,74893.0,27731.0,22191.0,4084.0,91.0,22282.0,19620.0,5747.0,-35881.0,526731.0,310684.0,169625.0,131973.0,352282.0,5.5,74893.0,46873.0,22191.0,22282.0,2662.0,19620.0,0.58,85109.0,62633.0,99714.0,310684.0,526731.0,131973.0,37653.0,169625.0,357106.0,120739.0,5747.0,-36817.0,-5185.0,-35881.0,84858.0,310684.0,216047.0,526731.0,131973.0,37653.0,169625.0,357106.0,526731.0,0
600844,15.721442885771545,101652.424,58266.0,1.74,1238.0,15.02,8.24,-5.77,-0.05,0.230961923847695,-0.01,-0.04,120.24,2.25,801.19,55.01,0.34,4.91,13.59,19.87,-4.11,-6.53,-1.9538977955912005,0.41,32.46,114.44,9.3883466933868,56.19058116232465,40.06,5.2352104208416845,71.4,-0.0385270541082162,28.6,-538.29,16.31,0.49,0.79,-2.51,8.54,-2.51,-7.22,-7.36,89.02,-7.46,-5.57,-5.57,-3.52,-2.51,12.22,-4.17,32.46,75950.0,6489.0,-5586.0,337.0,-100.0,-5687.0,-5666.0,-3012.0,562.0,225382.0,41218.0,64460.0,52234.0,118513.0,-3.65,75950.0,67614.0,-5586.0,-5687.0,-21.0,-5666.0,-0.04,8521.0,4298.0,15688.0,41218.0,225382.0,52234.0,12225.0,64460.0,160922.0,7960.0,-3012.0,-1397.0,4970.0,562.0,8521.0,41218.0,184164.0,225382.0,52234.0,12225.0,64460.0,160922.0,225382.0,0
2116,29.0,41762.8938,26925.0,1.55,4825.0,83.59,17.95701402805609,13.67,0.14,3.35,0.1,0.15,345.36,0.78,384.4,0.82,0.7,327.79,45.22,5.97,20.41,8.88,51.48,14.04,265.17,34.2,9.3883466933868,56.19058116232465,268.32,5.2352104208416845,27.15,-0.0385270541082162,72.85,-257.69,72.57,1.26,1.26,2.94,12.36,3.23,5.67,5.52,87.27,4.59,41.8,41.8,10.81,2.94,3.3,-6.86,265.17,380003.0,46962.0,20963.0,35.0,-1379.0,19584.0,17456.0,58535.0,48408.0,594712.0,539494.0,433245.0,428168.0,161467.0,11.13,380003.0,331634.0,20963.0,19584.0,2128.0,17456.0,0.42,310312.0,69044.0,1397.0,539494.0,594712.0,428168.0,5077.0,433245.0,161467.0,246675.0,58535.0,-4738.0,-8049.0,48408.0,295083.0,539494.0,55218.0,594712.0,428168.0,5077.0,433245.0,161467.0,594712.0,0
300736,15.0,13006.5904,4837.0,2.69,608.0,40.79,2.47,-25.57,-0.23,0.230961923847695,-0.09,-0.09,232.58,1.16,308.92,24.29,0.87,11.12,18.39,14.68,-10.84,-22.69,-353.89,-22.29,59.86,40.66,3.73,39.15,61.51,2.4,61.92,0.06,38.08,-1520.62,35.46,1.95,2.16,-12.29,13.22,-11.42,-12.84,-15.11,86.48,-13.07,-19.66,-19.66,-19.85,-12.29,23.77,-4.83,59.86,19579.0,2588.0,-2958.0,-44.0,178.0,-2780.0,-2559.0,-1846.0,-9164.0,20822.0,15580.0,7930.0,7218.0,12892.0,-16.93,19579.0,16932.0,-2958.0,-2780.0,-221.0,-2559.0,-0.2,2559.0,1130.0,1474.0,15580.0,20822.0,7218.0,713.0,7930.0,12892.0,10907.0,-1846.0,-7701.0,382.0,-9164.0,1743.0,15580.0,5242.0,20822.0,7218.0,713.0,7930.0,12892.0,20822.0,0
2479,15.721442885771545,86500.0,46796.0,1.85,2003.0,15.43,14.18,17.84,0.11,2.65,0.06,0.15,224.31,1.2,694.8,50.49,0.39,5.35,25.44,10.61,-11.42,-6.16,-40.58,14.61,104.87,142.05,26.26,104.74,107.56,17.16,48.18,-9.54,51.82,490.31,35.98,0.75,0.95,2.24,15.25,2.22,8.15,7.4,84.22,5.71,23.05,23.05,4.65,2.24,6.23,3.78,104.87,348898.0,53199.0,25828.0,943.0,33.0,25861.0,19938.0,52921.0,-11028.0,889079.0,280614.0,460740.0,296610.0,387111.0,3.39,348898.0,293825.0,25828.0,25861.0,5923.0,19938.0,0.15,106721.0,41333.0,58026.0,280614.0,889079.0,296610.0,164130.0,460740.0,428340.0,96353.0,52921.0,-34171.0,-29778.0,-11028.0,85325.0,280614.0,608465.0,889079.0,296610.0,164130.0,460740.0,428340.0,889079.0,0
300475,24.0,42000.0,7144.0,5.88,646.0,10.84,17.96,-19.92,-0.16,-4.2,-0.11,-0.06,91.24,2.96,128.87,48.77,2.1,5.54,14.49,18.64,22.05,20.77,11.96,132.2,226.78,79.67,31.12,54.87,228.01,13.78,30.49,0.68,69.51,321.24,8.24,0.43,1.37,2.63,3.34,3.03,1.84,1.8,96.64,1.44,37.03,37.03,8.61,2.63,1.4,17.11,226.78,1076776.0,35974.0,19342.0,3279.0,36.0,19378.0,15553.0,-65325.0,-19799.0,592361.0,448485.0,411769.0,327954.0,178046.0,9.62,1076776.0,1040602.0,19342.0,19378.0,3825.0,15553.0,0.37,27025.0,73519.0,309002.0,448485.0,592361.0,327954.0,83815.0,411769.0,180592.0,39563.0,-65325.0,12404.0,32183.0,-19799.0,19764.0,448485.0,143876.0,592361.0,327954.0,83815.0,411769.0,180592.0,592361.0,0
603196,20.0,23991.81,11679.0,2.05,1351.0,16.51,10.88,-0.51,0.08125250501002,-0.06,0.0203406813627254,0.0580460921843687,248.76,1.09,472.85,274.0,0.57,0.99,18.12,14.9,7.79,0.61,-52.26,-1.14,42.27,69.41,9.3883466933868,56.19058116232465,46.19,5.2352104208416845,68.4,-0.0385270541082162,31.6,-4688.47,30.18,0.86,1.82,2.31,56.59,2.34,6.39,5.55,42.72,4.09,11.88,11.88,3.37,2.31,46.58,11.69,42.27,69613.0,39396.0,3860.0,326.0,141.0,4001.0,2850.0,-181.0,-10819.0,123588.0,64907.0,39049.0,35739.0,84539.0,3.44,69613.0,29737.0,3860.0,4001.0,1151.0,2850.0,0.12,10785.0,5388.0,34120.0,64907.0,123588.0,35739.0,3310.0,39049.0,84539.0,21217.0,-181.0,-3896.0,-6829.0,-10819.0,10399.0,64907.0,58681.0,123588.0,35739.0,3310.0,39049.0,84539.0,123588.0,0
603177,17.0,20756.0,15186.0,1.37,671.0,28.32,21.46,-7.37,-0.06,-3.81,-0.05,-0.13,478.3,0.56,708.29,108.33,0.38,2.49,180.74,1.49,1.7,-7.47,-1.9538977955912005,13.94,286.07,128.35,24.46,96.95,299.31,8.11,25.04,1.88,74.96,207.3,19.4,0.88,1.07,1.23,23.38,1.27,3.22,3.09,76.05,3.34,8.76,8.76,4.9,1.23,15.79,4.4,286.07,54467.0,12735.0,1682.0,132.0,-60.0,1622.0,1818.0,-6931.0,-10.0,147988.0,100421.0,110926.0,94022.0,36720.0,5.47,54467.0,41425.0,1682.0,1622.0,-196.0,1818.0,0.09,18244.0,37790.0,17625.0,100421.0,147988.0,94022.0,16905.0,110926.0,37061.0,5895.0,-6931.0,-5629.0,12539.0,-10.0,5885.0,100421.0,47566.0,147988.0,94022.0,16905.0,110926.0,37061.0,147988.0,0
2199,23.0,24344.2363,24915.0,0.98,705.0,8.79,21.84,-26.13,-0.16,0.230961923847695,-0.05,-0.2,629.22,0.43,1241.38,233.77,0.22,1.16,119.33,2.26,-11.41,-8.58,-213.75,-44.07,36.19,79.48,9.09,72.25,42.65,7.01,70.1,0.27,29.9,2170.4,64.2,1.35,2.41,-6.38,10.07,-5.87,-26.34,-27.08,89.23,-26.97,-14.95,-14.95,-9.1,-6.38,12.48,-0.41,36.19,13494.0,1359.0,-3654.0,36608.162324649296,15.0,-3639.0,-3639.0,-2737.0,-9682.0,57054.0,25266.0,17059.0,10475.0,39922.0,-8.68,13494.0,12041.0,-3654.0,-3639.0,31771.69539078156,-3639.0,-0.15,6725.0,5225.0,11081.0,25266.0,57054.0,10475.0,6583.0,17059.0,39995.0,14897.0,-2737.0,-5894.0,-1051.0,-9682.0,5215.0,25266.0,31788.0,57054.0,10475.0,6583.0,17059.0,39995.0,57054.0,0
688528,21.0,16800.0,6860.0,2.45,683.0,38.8,22.99,-12.42,-0.1,0.230961923847695,-0.03,-0.12,677.2,0.4,1076.56,110.91,0.25,2.43,266.9,1.01,5.42,-0.7,-114.34,11.51,35.62,54.27,3.79,52.21,37.92,2.86,72.51,0.08,27.49,996.33,101.62,2.31,2.64,-0.3,28.33,-0.3,-3.99,-4.1,70.71,-1.21,-1.82,-1.82,-0.41,-0.3,20.31,-13.38,35.62,25315.0,7173.0,-1038.0,15.0,109.0,-929.0,-306.0,-2933.0,-2010.0,102819.0,62357.0,28268.0,23611.0,74550.0,-0.41,25315.0,17900.0,-1038.0,-929.0,-623.0,-306.0,-0.02,23995.0,26526.0,7713.0,62357.0,102819.0,23611.0,4657.0,28268.0,74550.0,24590.0,-2933.0,-3752.0,4670.0,-2010.0,22581.0,62357.0,40461.0,102819.0,23611.0,4657.0,28268.0,74550.0,102819.0,0
