to_id,from_id
601118,430139
601118,430139
601118,430139
688303,688223
300344,39
2023,2721
2023,731
2023,731
2023,731
3017,600691
600744,9550
600744,430139
600744,9550
600744,9550
600744,9550
600744,9550
600744,9550
600744,9550
2783,1172
2783,1172
300516,430198
300516,430198
300516,430198
300516,430198
300516,430198
300516,430198
2232,14433
2232,800
2232,800
600998,11834
600998,10405
600998,10405
600998,10405
600998,10405
600998,11834
600998,11834
600998,11834
600998,11834
600998,11834
600998,11834
600892,11834
600892,8754
600704,8754
600704,701
600704,701
600704,701
600704,701
600704,701
2079,833346
2079,833346
782,6560
600805,838030
600805,838030
600805,838030
600805,838030
600306,600828
600306,600828
600306,600828
600306,600828
600306,600828
688396,508077
688396,508077
601002,2999
600854,300641
600909,600287
600909,600287
600909,8340
600909,8340
2194,2281
2194,2281
2194,2281
2194,2281
2194,2281
2617,2281
2617,603239
2617,603239
2617,603239
2617,603239
2617,603239
2617,603239
2617,603239
2617,603239
2617,603239
2617,603239
2617,603239
2617,603239
2617,603239
2617,603239
600156,603239
600156,603305
300644,603305
300644,1318
2320,8158
2320,8158
2320,8158
2320,8158
2320,15986
2320,15986
2320,15986
2320,15986
2320,15986
2320,15986
2320,15986
2320,15986
2320,15986
2320,15986
2320,15986
2563,2563
2563,2563
2563,2563
2563,630
2563,630
2563,630
2563,2563
2563,2563
2563,2563
2563,2563
2563,2563
2563,630
2563,630
2563,630
2563,630
895,630
895,630
895,630
895,2566
895,2566
895,2566
895,630
895,630
895,2566
895,2566
601778,688223
601778,688223
601778,688223
601778,688223
601778,688223
601778,688223
601778,688223
601778,688223
601778,688223
601778,688223
2864,832735
2864,832735
420,832735
420,11336
420,11336
420,11336
420,11336
420,11336
420,11336
420,11336
420,11336
420,11336
420,11336
420,11336
2456,600206
2456,600206
2456,600206
2456,600206
2456,600206
2456,600206
2255,2255
2255,2255
2255,2255
2255,2255
2255,2255
600460,2255
600460,2830
600460,603228
600618,557
600618,557
600618,630
600618,630
600618,618
600618,618
600618,618
600618,618
600618,300027
600618,600623
541,12408
541,430476
541,961
541,12408
541,430476
541,430476
541,961
541,961
541,12408
600517,921
600517,921
600517,921
600517,921
600517,921
600517,921
600517,39
600517,39
600517,12521
600517,12521
600517,921
600517,921
600517,921
600517,921
600517,921
600517,921
600517,921
600517,921
600015,39
600316,11934
600308,630
600308,603021
600308,603021
600308,603021
600308,12514
600308,12514
600308,12514
600308,12514
600308,12514
600308,12514
600308,12514
600308,12514
600308,300638
600308,300638
600308,300638
600308,300638
600308,300638
600308,8158
600308,8158
600308,8158
600308,8158
600308,12514
600308,12514
600308,12514
600308,300638
600308,300638
600308,300638
600308,300638
600308,300638
600308,8158
600308,8158
600308,8158
600308,8158
603836,12977
603836,12977
603989,430139
603989,830799
603989,830799
300482,430139
300482,2908
300482,399993
300482,399993
2281,586
2281,2649
2281,2649
300785,300302
300785,300302
300785,300302
300913,795
603618,26
603618,603618
603618,9932
603856,9481
2672,630
3022,6533
3022,2073
601519,600095
615,600095
601985,601985
300062,6846
600590,733
600590,600590
600590,831278
600590,600590
600590,942
600590,942
600590,600590
600590,13369
600590,630
600590,300302
600590,13369
600590,630
600590,300302
600590,630
600590,600590
600590,600590
600590,600100
600590,600100
600590,831278
600590,831278
600590,600590
600590,600590
600590,600590
600590,942
600590,942
600590,600590
600590,13369
600590,630
600590,300302
600590,630
600590,600590
600590,600590
600590,600590
600590,600100
600590,600100
2193,9213
2193,301129
2193,11336
2193,8202
688349,11021
688349,11021
688349,759
688349,759
688349,759
688349,759
688349,759
688349,759
688349,759
688349,759
688349,759
688349,759
688349,759
688349,759
688349,759
688349,759
600061,759
852,6876
2635,9766
688660,9766
600539,832662
600539,832662
600539,14385
601360,14385
601360,8
601360,8
601360,8
2427,8
605338,333
605338,333
301002,832089
603015,738
603015,738
603015,738
655,738
655,655
655,11351
655,11351
655,11351
655,11351
603167,39
603167,39
603167,39
603167,39
603167,39
600983,39
600452,600977
600452,630
600452,630
600452,630
688336,630
601969,566
601969,566
601969,566
601969,566
600461,4534
300132,835640
600598,608
600598,608
498,498
498,600259
498,498
498,498
498,600259
498,498
498,498
498,498
498,498
498,498
498,600259
498,600259
498,498
498,600259
498,600259
498,498
498,498
498,600259
498,498
498,498
498,600259
498,600259
498,498
498,498
498,600259
498,600259
300376,600350
300211,600811
600633,39
600633,39
600633,39
600633,39
603861,2198
603861,2198
603861,2198
603861,2198
603861,2198
603861,2198
300665,870436
601198,2390
601198,399975
601198,430139
601198,430139
601198,430139
601198,430139
601198,430139
601198,430139
601198,430139
601198,430139
603977,596
300520,630
300520,598
600927,1466
300249,1466
603277,30
603277,30
603686,13067
603686,300302
603686,300302
603011,2337
688081,630
2428,630
2428,630
603708,2552
603708,2552
2674,6580
2674,6580
300589,2459
300589,2459
300589,2459
300589,2459
603165,2459
600305,600959
600305,631
600305,631
600621,2182
600621,630
600835,1330
2045,832491
2045,832491
2045,676
2493,703
2493,703
2493,703
2493,703
2493,703
2493,703
2493,703
2493,703
2493,2054
2493,2054
2493,837344
2493,837344
2493,8158
2493,8158
2493,703
2493,703
601163,300775
601163,300775
601163,300775
601163,300775
601163,300775
601163,300775
601163,300775
688690,871981
688690,871981
688690,871981
600995,538
600995,538
600995,538
600995,538
810,430139
810,688283
810,18
810,18
810,39
810,39
810,39
810,19
810,430139
810,18
810,300302
810,300302
810,19
810,19
810,688283
810,688283
810,39
810,39
810,39
810,39
810,39
810,39
810,39
810,39
810,430139
810,430139
810,688283
810,688283
810,39
810,39
810,39
810,39
810,39
810,39
810,39
810,19
810,19
810,430139
810,430139
2189,300274
2189,688084
2189,688084
2189,11254
2189,300274
2189,300274
2189,300274
601788,166
601788,166
601788,55
601788,55
601788,55
601788,55
601788,55
601788,55
601788,601997
601788,601997
601788,166
601788,166
601788,600109
2922,600109
300479,600403
300479,600403
300475,430489
300475,300302
600171,17209
600171,600037
600171,777
600171,17209
600171,17209
2760,600590
2760,300153
2760,300153
2760,300153
2760,600590
2760,9356
2760,300153
2760,9356
2484,833346
2484,833346
2484,833346
2484,833346
2484,833346
2484,833346
2484,833346
2484,833346
2484,833346
2484,833346
2484,833346
2484,833346
2484,833346
2484,833346
2484,833346
2484,833346
2484,833346
2484,9159
2484,9159
2484,9159
2484,9159
2484,9159
2484,9159
2484,9159
2484,9159
2484,9159
688011,2283
688011,2283
688011,2283
688011,2283
601066,399975
601066,832145
601066,832145
601066,832145
601066,55
601066,399975
601066,399975
601066,399975
2287,399975
300161,603516
300161,603516
605111,600171
605111,600171
688215,600171
2230,600941
2230,600941
2230,300302
2230,300302
2230,300302
2230,300302
688330,600941
688358,601992
688358,406
2407,406
300726,403
300726,836149
300726,11550
300726,11550
301200,19
603800,9159
603800,9159
688156,9159
605389,600822
301199,600822
301199,16961
2001,26
2001,2571
2001,2571
2001,2571
688138,3023
688121,4534
688121,4534
688121,4534
301151,870357
301151,300283
300867,300378
300867,300378
300867,300378
603045,39
603045,39
603033,39
603033,8754
603033,1238
601156,300302
601156,300302
3013,39
3013,39
3013,39
3013,39
3013,39
3013,39
3013,39
3013,39
3013,39
3013,39
3013,39
3013,39
301185,39
301185,498
600265,11834
600265,300578
600265,8384
603676,11834
603676,513
603657,513
603657,301155
603657,301155
603657,301155
603657,301155
300780,8590
2739,301234
2739,501
2661,9135
2661,194
2661,2010
2661,10857
2661,10857
2661,10857
2661,10857
2661,834765
2661,834765
2661,834765
2661,9135
2661,9135
2661,9135
2661,9135
2236,9135
2236,300302
2236,300302
2236,300302
2236,300302
2236,300302
300424,8590
300424,8590
300424,8590
300424,8590
300424,8590
600184,630
2414,300302
2414,300302
601698,430476
601698,901
601698,871642
601698,10557
601698,10557
601698,871642
601698,871642
601698,430476
601698,430476
601698,871642
601698,901
601698,901
601698,871642
601698,871642
601698,871642
300625,430090
300625,601222
300625,4634
300625,430090
300625,430090
300625,601222
300625,601222
300625,4634
300625,4634
601696,1235
601696,835670
601696,835670
601696,132
601696,132
601696,1235
601696,1235
601696,1235
601696,1235
601696,1235
601696,1235
601696,1235
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
601696,601988
2931,601988
2931,300302
2931,300302
2931,501
2931,300302
2931,300302
2695,2695
2695,2695
807,2532
807,600403
807,10367
807,601068
807,600252
807,601600
807,601600
807,601600
807,601600
807,601702
807,2532
807,10367
807,601068
807,600252
807,600252
807,601600
807,601600
807,601600
807,601600
807,601600
807,601600
807,10367
807,601068
807,600252
807,600252
807,2532
807,601600
300349,601600
603903,19
990,8402
990,8402
990,2073
990,2073
990,8402
990,8402
990,8402
42,8402
42,27
600867,600351
600867,600351
600867,10731
600867,600867
600867,600867
600867,603177
600867,603177
600867,603177
600867,603177
600867,603177
600867,603177
906,2458
906,200
906,200
906,300030
906,429
906,200
906,300030
906,300030
906,300030
906,7247
906,630
906,7247
906,7247
906,7247
906,630
906,630
2038,949
603680,600206
603680,600206
603680,600206
603680,600206
300265,603176
300265,603176
300265,603176
300265,731
300265,731
300265,300527
300265,731
300265,731
300265,630
300265,300527
300265,300527
300265,300527
300265,300527
822,822
822,695
822,822
822,822
822,695
822,822
822,822
822,822
822,822
822,822
822,822
822,822
822,822
822,822
822,822
822,822
822,822
822,822
822,822
822,822
822,822
822,822
822,822
822,822
822,822
2191,2969
2191,2969
2191,2969
2191,2969
603725,8590
603725,8590
603725,8590
603725,7221
603725,7221
603725,7221
601921,630
601921,630
603887,430476
600655,200
600655,630
600655,8202
600655,836149
600655,836149
600655,836149
600655,836149
2412,300302
686,9086
686,9086
686,9086
686,9086
686,9086
686,9086
686,80
686,430139
686,430139
686,430139
686,430139
686,430139
601006,9
600894,9
600894,834639
600894,834639
600025,9550
2787,836149
2673,10779
2673,10779
2673,10779
2673,301103
2673,10779
2673,10779
603021,610
603021,6305
300232,836892
507,507
507,507
600858,498
600802,552
600802,630
676,676
676,2045
676,14433
676,830799
676,830799
676,830799
676,676
676,2045
676,2045
676,2045
600217,676
597,200055
601678,15986
601158,17209
600210,600037
600210,600037
600210,600037
2752,600037
2226,836260
2226,836260
2369,836260
2110,2110
300241,600959
300241,600959
300241,600959
300241,600959
300241,600959
2491,2491
2491,2491
2491,2491
601828,430476
601828,7875
601828,508
601828,600
601828,18
691,600616
601789,990
601789,990
601789,832419
601789,630
601789,7090
601789,6529
2671,408
2671,3037
300291,333
600782,600782
600782,600782
600782,600782
600782,600782
600782,600782
600782,600782
600782,600782
600782,600782
600782,630
600782,630
600782,600782
600782,600782
600782,600782
600782,600782
600782,600782
600782,600782
600782,600782
600782,600782
600782,600782
600782,600782
600782,600782
600782,600782
600782,630
600782,600782
600782,600782
600782,600782
600782,630
600782,630
60,2672
60,2672
60,2672
60,2672
60,2672
2266,2672
2266,544
2266,544
2266,544
300495,544
300495,544
300495,544
300495,544
300495,544
300495,544
300495,544
300495,544
300495,544
300495,544
300495,544
300495,544
300495,544
300495,544
300495,544
300495,544
300495,544
300495,544
300495,301098
300495,301098
300495,301098
300495,301098
631,301098
778,630
778,601718
778,601718
778,601718
778,601718
778,601718
778,6876
