广东宝丽华新能源股份有限公司,25,"217,588.786200",90991,2.39,1253,20.27,26.66,26.38,0.12,5.39,0.05,0.15,272.78,0.99,764.22,15.31,0.35,,17.63,45.48,5.94,4.50,1.50,-76.82,0.59,,,74.40,110.46,,28.50,78.98,74.82,,22.80,57.20,1.34,42.80,258.66,141.29,1.76,1.86,0.97,5.94,0.97,2.82,2.74,93.51,2.74,8.74,8.74,1.69,0.97,,3.98,61.89,74.40,"695,065","41,297","19,054","11,731",163,"19,217","19,022","102,546","79,640","1,967,256","724,209","841,941","388,729","1,125,315",1.70,"695,065","649,963","19,054","19,217",195,"19,022",0.09,"545,791","111,311","38,800","724,209",,"1,967,256","388,729","453,211","841,941","1,125,315","460,801","102,546","-9,218","-13,893","79,640","540,441","724,209","1,243,047","1,967,256","388,729","453,211","841,941","1,125,315","1,967,256"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
龙建路桥股份有限公司,,"101,490.254600",55907,1.82,5926,59.8,48.84,-16.70,-0.10,-14.58,-0.09,-0.24,390.40,0.69,676.52,43.72,0.40,,6.18,97.68,2.76,24.73,-0.05,0.34,2.67,,,600.73,319.59,,68.03,102.19,627.40,,29.25,13.75,10.73,86.25,168.93,25.59,0.96,1.05,0.61,10.68,0.65,2.05,1.94,89.01,1.63,18.25,18.25,4.45,0.61,,5.56,0.72,600.73,"1,136,071","121,348","22,059",168,-9,"22,050","18,522","-270,025","-159,410","3,030,772","1,699,178","2,614,113","1,616,555","248,997",6.77,"1,136,071","1,011,215","22,059","22,050","3,528","18,522",0.16,"390,362","417,671","149,160","1,699,178",,"3,030,772","1,616,555","997,557","2,614,113","416,660","489,137","-270,025","-80,653","191,268","-159,410","329,727","1,699,178","1,331,595","3,030,772","1,616,555","997,557","2,614,113","416,660","3,030,772"
浪潮软件股份有限公司,,"32,409.875300",62688,0.52,1446,90.46,80.15,-8.15,-0.08,,-0.04,-0.14,647.95,0.42,939.78,225.79,0.29,,1.20,105.48,2.56,7.26,1.68,,37.00,,,94.91,79.28,,,,95.19,,,51.23,,48.77,176.31,40.72,0.83,1.22,-0.78,34.28,-0.78,-2.60,-2.27,65.20,-2.71,-9.99,-9.99,-1.52,-0.78,,21.12,-11.06,94.91,"119,506","40,964","-2,716",283,16,"-2,700","-3,237","-16,507","-109,287","416,470","247,314","203,108","202,496","213,302",-1.51,"119,506","77,915","-2,716","-2,700",537,"-3,237",-0.10,"82,275","49,407","79,681","247,314",,"416,470","202,496",611,"203,108","213,362","138,334","-16,507","-92,588",-191,"-109,287","29,047","247,314","169,156","416,470","202,496",611,"203,108","213,362","416,470"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
新兴铸管股份有限公司,25,"399,005.877600",151298,2.64,15570,25.79,6.29,1.50,0.01,0.19,0.01,0.01,179.02,1.51,384.67,42.73,0.70,,6.32,16.69,16.17,7.61,5.38,-23.73,-8.49,,,88.87,109.30,,14.27,93.70,105.92,,8.09,48.56,0.68,51.44,"1,064.15",43.06,1.05,1.34,2.79,7.28,2.87,5.35,5.09,92.15,4.08,39.39,39.39,5.75,2.79,,2.54,18.28,88.87,"3,847,769","280,175","195,702","35,313",574,"196,277","157,159","29,567","-116,316","5,626,032","2,639,803","2,893,878","1,973,157","2,439,720",5.69,"3,847,769","3,545,604","195,702","196,277","39,117","157,159",0.35,"849,520","266,499","577,079","2,639,803",,"5,626,032","1,973,157","920,721","2,893,878","2,732,154","842,141","29,567","-171,997","19,101","-116,316","725,825","2,639,803","2,986,228","5,626,032","1,973,157","920,721","2,893,878","2,732,154","5,626,032"
鞍钢股份有限公司,24,"940,302.045100",122862,7.65,30192,31.3,12.5,18.37,0.17,28.96,0.07,0.06,81.52,3.31,257.36,42.99,1.05,,6.28,5.91,45.71,2.60,-3.12,-97.15,-7.08,,,58.41,112.72,,1.01,111.58,61.15,,0.63,62.05,-0.11,37.95,114.22,18.26,0.48,0.84,0.23,1.63,0.22,0.06,0.10,97.54,0.21,2.28,2.28,0.36,0.23,,1.83,260.32,58.41,"10,085,000","164,600","9,900","20,000","-3,600","6,300","21,400","619,800","76,400","9,474,300","2,847,400","3,595,100","3,374,000","5,818,800",0.33,"10,085,000","9,836,900","9,900","6,300","-15,100","21,400",0.02,"616,200","252,400","1,235,400","2,847,400",,"9,474,300","3,374,000","221,100","3,595,100","5,879,200","539,800","619,800","-300,000","-243,400","76,400","616,200","2,847,400","6,626,900","9,474,300","3,374,000","221,100","3,595,100","5,879,200","9,474,300"
国机精工股份有限公司,21,"52,912.932900",37102,1.43,1809,63.13,28.69,4.35,0.03,0.38,0.01,0.03,283.41,0.95,514.87,74.21,0.52,,3.64,85.24,3.17,11.60,3.62,12.28,8.04,,,63.59,74.30,,7.30,68.88,71.88,,4.58,58.18,0.19,41.82,"1,507.92",30.08,1.41,1.75,3.67,23.21,3.86,10.02,8.24,76.00,7.36,37.87,37.87,6.31,3.67,,8.58,-5.08,63.59,"272,197","63,179","22,434","-2,026",844,"23,278","20,038","7,687","-4,595","545,537","309,711","228,150","176,840","304,821",6.66,"272,197","206,866","22,434","23,278","3,240","20,038",0.38,"53,200","110,148","60,707","309,711",,"545,537","176,840","51,310","228,150","317,387","54,758","7,687","-7,075","-5,219","-4,595","50,163","309,711","235,825","545,537","176,840","51,310","228,150","317,387","545,537"
中国联合网络通信股份有限公司,21,"3,180,443.623700",553429,5.60,242661,71.82,28.9,29.42,0.27,4.67,0.12,0.28,143.92,1.88,618.84,3.87,0.44,,69.69,29.36,9.20,4.49,3.17,20.41,7.97,,,71.56,133.00,,0.46,132.39,77.70,,0.26,56.28,-0.02,43.72,"-3,335.72",28.19,0.61,0.63,2.52,25.44,2.57,7.96,7.18,74.17,5.90,50.26,50.26,4.48,2.52,,16.45,18.10,71.56,"26,397,791","6,715,031","1,894,650","328,824","17,154","1,911,805","1,556,471","7,260,922","2,284,257","61,690,566","15,516,847","26,973,820","24,683,599","15,575,266",4.47,"26,397,791","19,578,922","1,894,650","1,911,805","355,333","1,556,471",0.23,"6,838,201","3,805,277","377,279","15,516,847",,"61,690,566","24,683,599","2,290,221","26,973,820","34,716,746","3,430,568","7,260,922","-2,968,555","-2,063,796","2,284,257","5,714,825","15,516,847","46,173,719","61,690,566","24,683,599","2,290,221","26,973,820","34,716,746","61,690,566"
江苏爱康科技股份有限公司,16,"447,953.252300",312362,1.43,1588,33.82,17.76,1.36,0.01,,0.01,0.02,338.01,0.80,669.48,33.51,0.40,,8.06,41.07,6.57,37.28,-11.00,,113.29,,,220.18,151.37,,5.65,142.81,235.73,,1.78,29.79,-0.20,70.21,-122.50,41.45,0.78,0.86,-2.27,-1.19,-2.62,-6.65,-7.17,100.70,-6.49,-6.26,-6.26,-7.62,-2.27,,7.82,-21.13,220.18,"432,393","-5,159","-30,993","6,982",-356,"-31,350","-28,043","10,715","12,221","1,234,887","678,140","867,070","787,830","332,880",-8.00,"432,393","435,431","-30,993","-31,350","-3,306","-28,043",-0.06,"325,649","76,922","65,389","678,140",,"1,234,887","787,830","79,240","867,070","367,817","33,028","10,715","-12,622","14,065","12,221","45,249","678,140","556,747","1,234,887","787,830","79,240","867,070","367,817","1,234,887"
珠海港股份有限公司,,"91,973.489500",86739,1.06,5608,16.35,16.19,13.51,0.07,2.32,0.04,0.20,362.56,0.74,"1,263.45",30.11,0.21,,8.97,100.09,2.70,17.31,19.32,4.91,-12.54,,,108.79,168.82,,28.07,121.44,136.36,,16.51,42.31,-17.42,57.69,349.36,53.32,0.91,0.97,1.72,22.66,1.84,11.99,11.00,76.74,8.63,38.42,38.42,4.06,1.72,,13.93,29.30,108.79,"409,420","92,778","45,018","13,348",-222,"44,796","35,333","82,047","24,226","2,057,622","587,948","1,187,063","607,450","673,460",3.53,"409,420","314,197","45,018","44,796","9,463","35,333",0.23,"323,880","160,964","35,576","587,948",,"2,057,622","607,450","579,613","1,187,063","870,559","127,023","82,047","-183,787","124,298","24,226","151,249","587,948","1,469,674","2,057,622","607,450","579,613","1,187,063","870,559","2,057,622"
金洲慈航集团股份有限公司,26,"212,374.933000",28993,7.33,43,58.14,2.33,1.74,0.02,,0.02,0.29,"4,500.00",0.06,"4,695.65",980.75,0.06,,0.28,,,-75.76,,,-33.61,,,"2,031.76",93.80,,,,"2,039.93",,,4.67,,95.33,-13.44,1.96,0.80,1.01,-5.11,4.19,-5.08,-44.94,-87.63,95.71,-88.50,-2.59,-2.59,-109.40,-5.11,,99.16,-12.92,"2,031.76","6,215",260,"-5,447",703,1,"-5,446","-5,501","1,780","1,752","107,601","102,884","102,573","102,162","5,028",-48.35,"6,215","5,948","-5,447","-5,446",55,"-5,501",-0.03,"2,001",,"21,613","102,884",,"107,601","102,162",411,"102,573","5,028",233,"1,780",81,-108,"1,752","1,986","102,884","4,717","107,601","102,162",411,"102,573","5,028","107,601"
维维食品饮料股份有限公司,,"161,714.218000",71577,2.26,3242,9.28,5.24,8.74,0.06,1.16,0.02,0.03,141.60,1.91,412.09,65.79,0.66,,4.10,5.93,45.55,-4.74,3.23,-44.85,2.68,,,57.70,104.58,,14.29,89.63,61.13,,10.35,62.06,1.07,37.94,454.71,43.72,0.80,1.38,1.92,16.08,1.90,4.55,4.46,83.05,2.89,5.98,5.98,3.09,1.92,,12.34,12.34,57.70,"334,535","53,792","14,917","2,064",-255,"14,662","9,676","11,239","-11,722","505,231","177,312","191,667","128,649","306,889",3.23,"334,535","277,822","14,917","14,662","4,986","9,676",0.06,"56,249","7,942","74,137","177,312",,"505,231","128,649","63,018","191,667","313,565","67,470","11,239","-4,792","-18,084","-11,722","55,749","177,312","327,919","505,231","128,649","63,018","191,667","313,565","505,231"
中交地产股份有限公司,29,"69,543.368900",62220,1.12,1743,84.45,0.11,4.17,0.03,29.96,0.03,0.25,"2,385.16",0.11,"2,561.67","2,257.53",0.11,,0.12,1.54,175.13,1.22,7.62,-28.24,154.77,,,620.29,52.53,,54.74,23.77,714.72,,14.85,12.27,0.46,87.73,326.25,10.81,0.23,1.53,0.09,9.97,0.09,3.37,1.65,88.55,0.83,18.10,18.10,0.70,0.09,,7.17,12.35,620.29,"1,525,027","152,051","25,196","-18,553","24,719","49,915","12,586","377,085","-456,403","14,748,201","13,797,243","12,937,976","9,038,974","305,858",-5.51,"1,525,027","1,350,397","25,196","49,915","37,329","12,586",-0.25,"807,733","12,687","11,688,201","13,797,243",,"14,748,201","9,038,974","3,899,002","12,937,976","1,810,225","1,076,156","377,085","-266,294","-567,193","-456,403","619,753","13,797,243","950,958","14,748,201","9,038,974","3,899,002","12,937,976","1,810,225","14,748,201"
国网信息通信股份有限公司,25,"120,266.904400",43149,2.77,1171,90.52,77.8,-11.74,-0.12,-1.75,-0.06,-0.16,540.97,0.50,671.14,24.54,0.40,,11.00,347.31,0.78,7.96,10.81,12.91,8.53,,,116.95,42.34,,,,117.72,,,45.93,,54.07,"-13,894.07",18.79,1.43,1.50,3.60,19.11,3.64,11.16,9.86,80.71,9.04,35.05,35.05,7.83,3.60,,7.53,18.00,116.95,"463,429","88,558","45,680","8,189",40,"45,720","41,899","-73,437","-120,194","1,164,430","937,981","629,608","625,497","534,764",7.98,"463,429","374,049","45,680","45,720","3,821","41,899",0.35,"117,502","659,735","43,662","937,981",,"1,164,430","625,497","4,111","629,608","534,822","223,154","-73,437","-11,915","-34,842","-120,194","102,960","937,981","226,449","1,164,430","625,497","4,111","629,608","534,822","1,164,430"
上海电力股份有限公司,24,"281,674.364500",146642,1.92,6524,50.58,10.67,19.04,0.07,6.59,0.05,0.30,276.55,0.98,"1,546.39",13.96,0.17,,19.34,151.71,1.78,10.77,14.62,-3.98,26.32,,,244.69,322.52,,57.87,135.88,300.54,,34.29,24.97,-4.69,75.03,163.17,20.71,0.70,0.73,0.77,18.25,0.79,7.35,7.01,81.16,4.51,44.55,44.55,3.10,0.77,,14.33,36.48,244.69,"2,782,810","507,948","195,106","70,212","1,530","196,637","125,499","826,735","295,673","16,205,536","3,156,770","12,159,606","4,342,717","1,918,187",0.82,"2,782,810","2,258,469","195,106","196,637","71,138","125,499",0.05,"876,976","1,740,825","103,878","3,156,770",,"16,205,536","4,342,717","7,816,889","12,159,606","4,045,930","570,129","826,735","-477,255","-51,597","295,673","865,802","3,156,770","13,048,766","16,205,536","4,342,717","7,816,889","12,159,606","4,045,930","16,205,536"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
联创电子科技股份有限公司,24,"107,334.636100",71439,1.49,8410,11.5,14.46,0.03,0.00,0.01,0.00,0.00,274.00,0.99,489.13,60.98,0.55,,4.43,103.12,2.62,25.81,27.02,23.67,10.99,,,165.25,122.72,,15.33,103.90,187.85,,6.29,34.74,1.01,65.26,235.69,36.90,0.93,1.12,1.40,11.30,1.53,2.96,2.79,88.42,2.78,20.67,20.67,4.04,1.40,,5.69,18.70,165.25,"790,315","89,286","22,076","4,099",36,"22,112","21,964",212,"69,671","1,566,420","898,593","1,022,234","800,708","407,912",5.25,"790,315","698,797","22,076","22,112",148,"21,964",0.19,"295,489","350,220","154,576","898,593",,"1,566,420","800,708","221,526","1,022,234","544,186","77,562",212,"-99,793","169,043","69,671","147,233","898,593","667,827","1,566,420","800,708","221,526","1,022,234","544,186","1,566,420"
广东美的电器股份有限公司,30,"312,026.530000",99403,3.40,67521,11.61,5.62,12.51,0.12,1.52,0.07,0.10,167.64,1.07,247.70,41.57,0.73,3.76,4.33,27.60,6.52,1.91,9.98,27.73,18.72,,,138.07,74.91,65.95,4.10,71.84,138.59,230.62,1.79,41.91,0.14,58.09,"1,109.54",46.85,1.04,1.22,4.62,22.04,4.82,8.56,7.83,77.53,6.63,275.03,275.03,33.40,14.00,22.47,14.83,7.24,138.07,"4,628,725","1,020,151","362,380","21,239","5,398","367,778","306,866","466,343","521,388","6,648,340","4,560,966","3,861,872","3,727,997","2,256,859",11.67,"4,628,725","3,588,582","362,380","367,778","60,912","306,866",0.77,"1,746,398","812,118","665,810","4,560,966","1,206,608","6,648,340","3,727,997","133,875","3,861,872","2,786,468","1,080,377","466,343","-45,718","100,762","521,388","1,601,764","4,560,966","2,087,374","6,648,340","3,727,997","133,875","3,861,872","2,786,468","6,648,340"
上海物资贸易股份有限公司,,"49,597.291400",37883,1.31,1004,26.59,20.72,14.51,0.12,16.40,0.08,0.05,105.30,2.56,154.91,22.81,1.74,,11.84,2.70,100.07,30.05,1.62,-91.48,-26.04,,,141.78,74.41,,,,169.53,,,37.10,,62.90,"25,622.10",74.15,1.07,1.38,0.47,4.66,0.53,0.47,0.42,95.29,0.31,2.54,2.54,1.25,0.47,,5.77,312.42,141.78,"410,984","19,165","1,719","5,838",220,"1,939","1,259","20,650","12,266","270,642","195,921","170,231","142,359","94,996",2.51,"410,984","391,628","1,719","1,939",680,"1,259",0.05,"105,560","4,840","43,819","195,921",,"270,642","142,359","27,871","170,231","100,412","66,724","20,650",951,"-9,334","12,266","78,990","195,921","74,721","270,642","142,359","27,871","170,231","100,412","270,642"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
广州华研精密机械股份有限公司,20,"12,000.000000",16055,0.75,675,12.59,11.41,-10.38,-0.10,-0.53,-0.02,-0.09,958.47,0.28,"1,071.00",352.53,0.25,,0.77,70.05,3.85,84.46,168.29,-17.16,-5.85,,,27.97,15.47,,,,30.01,,,76.92,,23.08,-871.35,249.60,3.04,4.10,4.18,37.75,4.18,25.99,20.08,61.47,16.57,49.77,49.77,5.44,4.18,,15.01,7.88,27.97,"36,046","13,608","7,238",571,-1,"7,238","5,972","-3,189","-14,479","142,782","125,791","32,956","30,716","108,663",5.16,"36,046","22,157","7,238","7,238","1,265","5,972",0.48,"76,668","9,764","32,355","125,791",,"142,782","30,716","2,240","32,956","109,826","88,976","-3,189","-3,674","-7,985","-14,479","74,497","125,791","16,991","142,782","30,716","2,240","32,956","109,826","142,782"
山东钢铁股份有限公司,,"1,094,654.961600",247410,4.42,21949,30.78,10.86,13.68,0.12,4.59,0.06,0.06,64.13,4.21,249.93,22.07,1.08,,12.23,0.82,330.29,-7.86,-9.93,-78.06,-12.25,,,112.84,168.84,,8.76,154.04,120.78,,4.35,45.29,-0.19,54.71,527.82,23.79,0.33,0.50,1.39,5.64,1.36,1.90,1.74,94.00,1.26,8.82,8.82,3.08,1.39,,2.06,11.62,112.84,"7,659,647","432,206","133,045","8,902","7,426","140,470","96,528","442,974","-50,940","6,926,021","1,629,439","3,788,906","3,238,546","2,156,213",4.38,"7,659,647","7,199,907","133,045","140,470","43,942","96,528",0.03,"770,470","21,994","566,024","1,629,439",,"6,926,021","3,238,546","550,361","3,788,906","3,137,115","673,965","442,974","-166,956","-326,818","-50,940","623,025","1,629,439","5,296,583","6,926,021","3,238,546","550,361","3,788,906","3,137,115","6,926,021"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
浙江万马股份有限公司,,"103,548.909800",80507,1.29,5339,15.36,7.94,-3.55,-0.03,-0.67,-0.02,-0.02,238.05,1.13,301.10,27.62,0.90,,9.78,95.54,2.83,21.34,6.74,76.86,18.15,,,160.49,56.06,,21.09,44.24,174.08,,9.75,36.49,0.32,63.51,"1,529.00",48.77,1.48,1.63,2.57,12.98,2.75,3.55,3.36,86.76,3.07,32.56,32.56,7.05,2.57,,6.16,1.91,160.49,"1,099,387","142,677","36,927","1,215",-522,"36,406","33,716","-22,712","3,046","1,309,868","1,041,953","831,953","639,279","476,147",7.21,"1,099,387","953,782","36,927","36,406","2,690","33,716",0.33,"311,773","432,706","95,542","1,041,953",,"1,309,868","639,279","192,674","831,953","477,914","156,531","-22,712","-35,772","59,312","3,046","159,578","1,041,953","267,915","1,309,868","639,279","192,674","831,953","477,914","1,309,868"
广发证券股份有限公司,,"762,108.766400",243023,3.14,14387,0.0,0.0,,0.04,3.34,0.03,,,,,,,,,,,14.59,12.90,-38.28,,,,0.06,482.03,,0.06,481.76,382.03,,0.01,20.75,,79.25,,,,,1.00,,1.05,69.13,,,,77.34,77.34,4.81,1.00,,,30.50,0.06,"1,751,506","686,725","686,725","210,839","-2,038","684,687","589,393","1,966,735","-28,519","59,025,678",,"46,780,351",,"11,811,398",4.82,,,"686,725","684,687","95,294","589,393",0.67,"11,563,325","859,974",,,"278,315","59,025,678",,,"46,780,351","12,245,327","14,176,934","1,966,735","-542,898","-1,515,112","-28,519","14,148,416",,,"59,025,678",,,"46,780,351","12,245,327","59,025,678"
神州长城股份有限公司,38,"169,824.501100",43278,3.92,72,0.0,29.17,-0.04,-0.00,,-0.00,-37.93,"1,350,000.00",0.00,,"4,981.55",,,0.05,"300,000.00",0.00,-56.71,,,-99.91,,,-123.68,-17.18,,,,-124.10,,,-415.01,,515.01,"709,601.89",0.09,0.05,0.06,-1.28,"-4,849.77",-1.28,-99.58,"-23,153.37","4,949.77","-23,154.63",-0.87,-0.87,,-1.28,,"18,303.60",0.01,-123.68,6,-311,"-1,484",0,-0,"-1,484","-1,484",-243,-243,"116,022","33,288","597,519","595,501","-481,514",0.00,6,317,"-1,484","-1,484",0,"-1,484",-0.01,540,"7,544","5,850","33,288",,"116,022","595,501","2,019","597,519","-481,498",264,-243,0,0,-243,21,"33,288","82,734","116,022","595,501","2,019","597,519","-481,498","116,022"
西安旅游股份有限公司,,"23,674.790100",38403,0.62,438,30.14,9.13,-19.20,-0.13,,-0.08,-0.45,657.89,0.41,"1,524.56",179.29,0.18,,1.51,42.90,6.29,9.44,-15.22,,-9.61,,,149.35,163.71,,21.39,128.69,184.78,,9.56,35.11,-25.62,64.89,-563.55,35.98,0.69,0.99,-4.25,-2.51,-4.13,-18.10,-23.35,101.72,-23.33,-37.61,-37.61,-12.12,-4.25,,26.70,-9.48,149.35,"38,162",-956,"-8,911",858,-12,"-8,923","-8,903","-17,230","-14,281","209,259","88,963","135,778","89,744","73,744",-10.40,"38,162","38,817","-8,911","-8,923",-20,"-8,903",-0.34,"32,294","9,375","26,800","88,963",,"209,259","89,744","46,035","135,778","73,481","46,494","-17,230","9,219","-6,270","-14,281","32,214","88,963","120,296","209,259","89,744","46,035","135,778","73,481","209,259"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三安光电股份有限公司,29,"447,934.130800",372405,1.20,18636,4.85,27.3,3.21,0.02,0.41,0.01,0.04,408.60,0.66,"1,333.99",175.54,0.20,,1.54,75.04,3.60,13.80,-0.17,-23.27,5.04,,,51.40,118.93,,9.09,108.13,69.40,,5.90,59.03,1.10,40.97,580.03,21.23,0.75,1.22,1.92,17.84,1.99,12.87,11.53,81.04,9.86,22.03,22.03,3.25,1.92,,9.29,5.39,51.40,"1,001,202","178,637","115,412","3,948","2,404","117,815","98,676","40,360","-24,488","5,142,192","1,532,050","2,106,741","1,256,713","3,035,451",3.19,"1,001,202","811,355","115,412","117,815","19,139","98,676",0.22,"266,821","308,226","593,227","1,532,050",,"5,142,192","1,256,713","850,028","2,106,741","3,035,451","166,981","40,360","-330,279","262,653","-24,488","142,493","1,532,050","3,610,142","5,142,192","1,256,713","850,028","2,106,741","3,035,451","5,142,192"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
北京利仁科技股份有限公司,24,"7,358.888800",14389,0.51,656,10.37,6.25,-16.01,-0.15,-0.57,-0.03,-0.05,390.40,0.69,424.80,125.52,0.64,,2.15,40.34,6.69,,,16.48,6.18,,,19.82,7.75,,,,20.77,,,82.80,,17.20,"-1,821.88",374.57,4.68,5.70,4.64,29.82,5.61,12.61,10.66,69.64,8.83,55.65,55.65,5.61,4.64,,18.10,4.24,19.82,"46,358","13,822","4,942",,219,"5,161","4,095","-2,318","33,123","88,171","82,513","15,167","14,472","72,931",9.82,"46,358","32,284","4,942","5,161","1,066","4,095",0.72,"54,209","8,452","14,847","82,513",,"88,171","14,472",694,"15,167","73,004","21,040","-2,318",-203,"35,643","33,123","54,163","82,513","5,658","88,171","14,472",694,"15,167","73,004","88,171"
广东洪兴实业股份有限公司,18,"13,152.272000",17689,0.74,2019,3.67,5.6,-46.61,-0.41,-30.18,-0.06,-0.11,340.26,0.79,474.18,176.46,0.57,,1.53,31.08,8.69,-1.36,-1.13,-95.65,6.05,,,16.30,46.26,,,,18.46,,,84.42,,15.58,-576.32,107.82,2.53,4.43,0.21,36.42,0.21,0.71,0.62,62.96,0.36,2.40,2.40,0.25,0.21,,30.32,40.54,16.30,"86,386","31,460",535,191,43,578,315,"-9,508","-55,441","148,246","90,358","23,102","20,398","125,158",0.26,"86,386","54,388",535,578,263,315,0.02,"21,993","10,331","38,690","90,358",,"148,246","20,398","2,704","23,102","125,144","77,434","-9,508","-45,580",-354,"-55,441","21,993","90,358","57,888","148,246","20,398","2,704","23,102","125,144","148,246"
恒逸石化股份有限公司,26,"366,628.071600",54757,6.70,16820,12.43,9.54,-7.11,-0.05,-1.72,-0.03,-0.03,88.69,3.04,238.83,32.24,1.13,,8.37,13.10,20.61,6.52,7.61,-39.34,27.54,,,195.15,194.17,,32.62,130.84,211.49,,15.54,32.10,-1.64,67.90,242.56,28.00,0.49,0.80,1.95,3.67,2.01,1.84,1.82,96.20,1.78,59.79,59.79,6.06,1.95,,2.05,48.89,195.15,"12,331,630","453,046","223,998","109,791",-539,"223,459","219,218","-377,436","-20,530","11,262,060","4,241,797","7,646,518","5,305,772","2,821,826",5.00,"12,331,630","11,862,605","223,998","223,459","4,241","219,218",0.37,"1,481,933","552,788","1,623,100","4,241,797",,"11,262,060","5,305,772","2,340,746","7,646,518","3,615,542","1,024,474","-377,436","-126,745","442,333","-20,530","1,003,944","4,241,797","7,020,263","11,262,060","5,305,772","2,340,746","7,646,518","3,615,542","11,262,060"
中国船舶重工集团应急预警与救援装备股份有限公司,15,"96,323.496300",45608,2.11,1358,37.85,13.7,-58.26,-0.41,-296.96,-0.13,-0.63,999.26,0.27,"1,360.89",168.78,0.20,,1.60,101.05,2.67,-2.66,0.74,-58.32,-17.15,,,31.75,38.22,,,,45.64,,,68.66,,31.34,98.25,108.27,2.92,3.38,0.04,24.96,0.04,0.04,-0.28,74.84,0.21,0.19,0.19,0.06,0.04,,9.38,884.68,31.75,"85,171","21,262",-240,-3,270,30,179,"-53,247","-58,264","419,245","309,221","131,377","91,393","276,294",-0.08,"85,171","63,738",-240,30,-149,179,-0.00,"98,950","27,706","41,907","309,221",,"419,245","91,393","39,984","131,377","287,868","126,695","-53,247","-3,030","-2,175","-58,264","68,431","309,221","110,024","419,245","91,393","39,984","131,377","287,868","419,245"
三羊马(重庆)物流股份有限公司,17,"8,004.000000",21086,0.38,812,11.21,0.0,13.99,0.11,2.56,0.04,0.08,324.05,0.83,589.39,6.73,0.46,,40.10,120.19,2.25,17.59,49.13,-57.89,-11.20,,,52.44,75.13,,7.36,69.60,55.56,,5.11,64.29,0.22,35.71,572.36,34.39,1.77,1.81,1.56,8.35,1.47,3.89,3.75,90.98,3.21,24.27,24.27,2.43,1.56,,5.70,18.91,52.44,"60,419","5,045","2,264",410,23,"2,287","1,942","4,982","-27,812","124,536","64,388","44,477","35,620","80,023",2.41,"60,419","54,970","2,264","2,287",345,"1,942",0.24,"12,250","23,838","1,360","64,388",,"124,536","35,620","8,857","44,477","80,059","36,821","4,982","-21,563","-11,230","-27,812","9,009","64,388","60,148","124,536","35,620","8,857","44,477","80,059","124,536"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
成都振芯科技股份有限公司,19,"56,006.600000",41273,1.36,847,67.65,58.44,2.90,0.02,0.10,0.01,0.03,701.85,0.38,906.34,640.42,0.30,,0.42,248.80,1.09,19.59,15.38,78.85,40.80,,,48.68,32.49,,,,56.86,,,63.75,,36.25,"6,339.46",29.20,1.67,2.55,8.75,61.88,9.30,61.66,35.37,37.10,31.22,39.35,39.35,13.73,8.75,,19.39,5.51,48.68,"70,582","43,680","24,966","1,321",59,"25,025","22,039","2,269","-15,746","251,795","199,635","91,268","78,141","142,183",16.03,"70,582","26,185","24,966","25,025","2,985","22,039",0.38,"22,817","79,114","69,252","199,635",,"251,795","78,141","13,127","91,268","160,526","38,523","2,269","-17,418",-597,"-15,746","22,777","199,635","52,160","251,795","78,141","13,127","91,268","160,526","251,795"
